id,p_age,trialnum,target,rightpic,leftpic,chosen,chosenside,chosenpic,date,time,occurrence,person,gameid,gametrial,subid,trial,age,measure,value
20,8,6,K1,A1,K1,1,R,K1,2/18/2020,14:03:08,1,parent,20,07,20,7,8,log_rt,8.480529207044645
20,8,7,I1,I1,C1,2,L,I1,2/18/2020,14:03:08,2,parent,28,32,28,32,4,correct,1
20,8,7,I1,I1,C1,2,L,I1,2/18/2020,14:03:08,2,parent,28,32,28,32,4,rt,3614
20,8,7,I1,I1,C1,2,L,I1,2/18/2020,14:03:08,2,parent,28,32,28,32,4,log_rt,8.192570471152173
20,8,8,C1,A1,C1,1,R,C1,2/18/2020,14:03:08,1,child,10,04,10,4,8,correct,1
20,8,8,C1,A1,C1,1,R,C1,2/18/2020,14:03:08,1,child,10,04,10,4,8,rt,3268
20,8,8,C1,A1,C1,1,R,C1,2/18/2020,14:03:08,1,child,10,04,10,4,8,log_rt,8.091933455979893
20,8,9,H1,H1,E1,2,L,H1,2/18/2020,14:03:08,2,parent,73,40,73,40,6,correct,1
20,8,9,H1,H1,E1,2,L,H1,2/18/2020,14:03:08,2,parent,73,40,73,40,6,rt,4228
20,8,9,H1,H1,E1,2,L,H1,2/18/2020,14:03:08,2,parent,73,40,73,40,6,log_rt,8.349484346990128
18,7,0,B1,B1,K1,2,L,B1,2/18/2020,14:05:58,2,parent,33,36,33,36,8,correct,1
18,7,0,B1,B1,K1,2,L,B1,2/18/2020,14:05:58,2,parent,33,36,33,36,8,rt,4381
18,7,0,B1,B1,K1,2,L,B1,2/18/2020,14:05:58,2,parent,33,36,33,36,8,log_rt,8.385032287813898
18,7,1,F1,F1,K1,1,L,F1,2/18/2020,14:05:58,1,parent,39,01,39,1,6,correct,1
18,7,1,F1,F1,K1,1,L,F1,2/18/2020,14:05:58,1,parent,39,01,39,1,6,rt,6231
18,7,1,F1,F1,K1,1,L,F1,2/18/2020,14:05:58,1,parent,39,01,39,1,6,log_rt,8.737292112544221
18,7,2,K1,B1,K1,1,L,B1,2/18/2020,14:05:58,1,child,15,04,15,4,4,correct,0
18,7,2,K1,B1,K1,1,L,B1,2/18/2020,14:05:58,1,child,15,04,15,4,4,rt,2840
18,7,2,K1,B1,K1,1,L,B1,2/18/2020,14:05:58,1,child,15,04,15,4,4,log_rt,7.951559331155252
18,7,3,G1,D1,G1,1,L,D1,2/18/2020,14:05:58,1,parent,42,01,42,1,4,correct,0
18,7,3,G1,D1,G1,1,L,D1,2/18/2020,14:05:58,1,parent,42,01,42,1,4,rt,4576
18,7,3,G1,D1,G1,1,L,D1,2/18/2020,14:05:58,1,parent,42,01,42,1,4,log_rt,8.428580533059634
18,7,4,C1,A1,C1,2,R,C1,2/18/2020,14:05:58,2,parent,20,40,20,40,8,correct,1
18,7,4,C1,A1,C1,2,R,C1,2/18/2020,14:05:58,2,parent,20,40,20,40,8,rt,1754
18,7,4,C1,A1,C1,2,R,C1,2/18/2020,14:05:58,2,parent,20,40,20,40,8,log_rt,7.469654172932128
18,7,5,I1,E1,I1,2,R,I1,2/18/2020,14:05:58,2,parent,36,36,36,36,6,correct,1
18,7,5,I1,E1,I1,2,R,I1,2/18/2020,14:05:58,2,parent,36,36,36,36,6,rt,3441
18,7,5,I1,E1,I1,2,R,I1,2/18/2020,14:05:58,2,parent,36,36,36,36,6,log_rt,8.14351740579748
18,7,6,H1,H1,A1,1,L,H1,2/18/2020,14:05:58,1,parent,55,03,55,3,4,correct,1
18,7,6,H1,H1,A1,1,L,H1,2/18/2020,14:05:58,1,parent,55,03,55,3,4,rt,2981
18,7,6,H1,H1,A1,1,L,H1,2/18/2020,14:05:58,1,parent,55,03,55,3,4,log_rt,8.000014093678072
18,7,7,E1,H1,E1,2,R,E1,2/18/2020,14:05:58,2,child,39,37,39,37,6,correct,1
18,7,7,E1,H1,E1,2,R,E1,2/18/2020,14:05:58,2,child,39,37,39,37,6,rt,2592
18,7,7,E1,H1,E1,2,R,E1,2/18/2020,14:05:58,2,child,39,37,39,37,6,log_rt,7.860185057472165
18,7,8,D1,D1,H1,2,L,D1,2/18/2020,14:05:58,2,parent,65,40,65,40,4,correct,1
18,7,8,D1,D1,H1,2,L,D1,2/18/2020,14:05:58,2,parent,65,40,65,40,4,rt,2197
18,7,8,D1,D1,H1,2,L,D1,2/18/2020,14:05:58,2,parent,65,40,65,40,4,log_rt,7.69484807238461
18,7,9,A1,H1,A1,1,R,A1,2/18/2020,14:05:58,1,child,7,08,7,8,6,correct,1
18,7,9,A1,H1,A1,1,R,A1,2/18/2020,14:05:58,1,child,7,08,7,8,6,rt,2702
18,7,9,A1,H1,A1,1,R,A1,2/18/2020,14:05:58,1,child,7,08,7,8,6,log_rt,7.9017475185201445
12,7,0,I1,I1,C1,2,L,I1,2/18/2020,14:08:21,2,parent,55,36,55,36,4,correct,1
12,7,0,I1,I1,C1,2,L,I1,2/18/2020,14:08:21,2,parent,55,36,55,36,4,rt,5304
12,7,0,I1,I1,C1,2,L,I1,2/18/2020,14:08:21,2,parent,55,36,55,36,4,log_rt,8.576216531865699
12,7,1,E1,E1,I1,2,L,E1,2/18/2020,14:08:21,2,child,9,33,9,33,6,correct,1
12,7,1,E1,E1,I1,2,L,E1,2/18/2020,14:08:21,2,child,9,33,9,33,6,rt,3425
12,7,1,E1,E1,I1,2,L,E1,2/18/2020,14:08:21,2,child,9,33,9,33,6,log_rt,8.138856750696325
12,7,3,C1,C1,I1,2,L,C1,2/18/2020,14:08:21,2,parent,46,32,46,32,4,correct,1
12,7,3,C1,C1,I1,2,L,C1,2/18/2020,14:08:21,2,parent,46,32,46,32,4,rt,5470
12,7,3,C1,C1,I1,2,L,C1,2/18/2020,14:08:21,2,parent,46,32,46,32,4,log_rt,8.607033895416027
12,7,4,D1,D1,K1,1,L,D1,2/18/2020,14:08:21,1,parent,61,07,61,7,4,correct,1
12,7,4,D1,D1,K1,1,L,D1,2/18/2020,14:08:21,1,parent,61,07,61,7,4,rt,3385
12,7,4,D1,D1,K1,1,L,D1,2/18/2020,14:08:21,1,parent,61,07,61,7,4,log_rt,8.127109185346375
12,7,5,B1,D1,B1,1,R,B1,2/18/2020,14:08:21,1,child,53,04,53,4,4,correct,1
12,7,5,B1,D1,B1,1,R,B1,2/18/2020,14:08:21,1,child,53,04,53,4,4,rt,3032
12,7,5,B1,D1,B1,1,R,B1,2/18/2020,14:08:21,1,child,53,04,53,4,4,log_rt,8.016977746762262
12,7,6,A1,K1,A1,1,R,A1,2/18/2020,14:08:21,1,child,9,08,9,8,6,correct,1
12,7,6,A1,K1,A1,1,R,A1,2/18/2020,14:08:21,1,child,9,08,9,8,6,rt,3118
12,7,6,A1,K1,A1,1,R,A1,2/18/2020,14:08:21,1,child,9,08,9,8,6,log_rt,8.044947049617722
12,7,7,G1,G1,E1,2,L,G1,2/18/2020,14:08:21,2,parent,51,34,51,34,4,correct,1
12,7,7,G1,G1,E1,2,L,G1,2/18/2020,14:08:21,2,parent,51,34,51,34,4,rt,3826
12,7,7,G1,G1,E1,2,L,G1,2/18/2020,14:08:21,2,parent,51,34,51,34,4,log_rt,8.249575150000199
12,7,8,H1,A1,H1,1,R,H1,2/18/2020,14:08:21,1,parent,57,09,57,9,8,correct,1
12,7,8,H1,A1,H1,1,R,H1,2/18/2020,14:08:21,1,parent,57,09,57,9,8,rt,4823
12,7,8,H1,A1,H1,1,R,H1,2/18/2020,14:08:21,1,parent,57,09,57,9,8,log_rt,8.481151420068972
12,7,9,F1,C1,F1,2,R,F1,2/18/2020,14:08:21,2,child,11,39,11,39,4,correct,1
12,7,9,F1,C1,F1,2,R,F1,2/18/2020,14:08:21,2,child,11,39,11,39,4,rt,3658
12,7,9,F1,C1,F1,2,R,F1,2/18/2020,14:08:21,2,child,11,39,11,39,4,log_rt,8.204671828950811
21,6,1,A1,A1,H1,1,L,A1,2/22/2020,10:37:19,1,child,66,08,66,8,6,correct,1
21,6,1,A1,A1,H1,1,L,A1,2/22/2020,10:37:19,1,child,66,08,66,8,6,rt,7179
21,6,1,A1,A1,H1,1,L,A1,2/22/2020,10:37:19,1,child,66,08,66,8,6,log_rt,8.878915376576483
21,6,2,E1,A1,E1,2,L,A1,2/22/2020,10:37:19,2,child,49,37,49,37,8,correct,0
21,6,2,E1,A1,E1,2,L,A1,2/22/2020,10:37:19,2,child,49,37,49,37,8,rt,2574
21,6,2,E1,A1,E1,2,L,A1,2/22/2020,10:37:19,2,child,49,37,49,37,8,log_rt,7.853216388156072
21,6,3,G1,K1,G1,1,R,G1,2/22/2020,10:37:19,1,parent,4,07,4,7,6,correct,1
21,6,3,G1,K1,G1,1,R,G1,2/22/2020,10:37:19,1,parent,4,07,4,7,6,rt,7214
21,6,3,G1,K1,G1,1,R,G1,2/22/2020,10:37:19,1,parent,4,07,4,7,6,log_rt,8.883778861463485
21,6,4,F1,F1,C1,2,L,F1,2/22/2020,10:37:19,2,parent,67,36,67,36,8,correct,1
21,6,4,F1,F1,C1,2,L,F1,2/22/2020,10:37:19,2,parent,67,36,67,36,8,rt,5725
21,6,4,F1,F1,C1,2,L,F1,2/22/2020,10:37:19,2,parent,67,36,67,36,8,log_rt,8.65259782842244
21,6,5,D1,E1,D1,2,R,D1,2/22/2020,10:37:19,2,parent,18,36,18,36,4,correct,1
21,6,5,D1,E1,D1,2,R,D1,2/22/2020,10:37:19,2,parent,18,36,18,36,4,rt,4286
21,6,5,D1,E1,D1,2,R,D1,2/22/2020,10:37:19,2,parent,18,36,18,36,4,log_rt,8.363109176033522
21,6,6,K1,D1,K1,1,L,D1,2/22/2020,10:37:19,1,child,62,10,62,10,8,correct,0
21,6,6,K1,D1,K1,1,L,D1,2/22/2020,10:37:19,1,child,62,10,62,10,8,rt,3460
21,6,6,K1,D1,K1,1,L,D1,2/22/2020,10:37:19,1,child,62,10,62,10,8,log_rt,8.14902386805177
21,6,7,C1,E1,C1,2,L,E1,2/22/2020,10:37:19,2,parent,4,36,4,36,6,correct,0
21,6,7,C1,E1,C1,2,L,E1,2/22/2020,10:37:19,2,parent,4,36,4,36,6,rt,4099
21,6,7,C1,E1,C1,2,L,E1,2/22/2020,10:37:19,2,parent,4,36,4,36,6,log_rt,8.318498320504338
21,6,8,I1,I1,B1,1,L,I1,2/22/2020,10:37:19,1,parent,15,05,15,5,4,correct,1
21,6,8,I1,I1,B1,1,L,I1,2/22/2020,10:37:19,1,parent,15,05,15,5,4,rt,3709
21,6,8,I1,I1,B1,1,L,I1,2/22/2020,10:37:19,1,parent,15,05,15,5,4,log_rt,8.21851757748959
21,6,9,B1,B1,C1,2,L,B1,2/22/2020,10:37:19,2,parent,47,38,47,38,8,correct,1
21,6,9,B1,B1,C1,2,L,B1,2/22/2020,10:37:19,2,parent,47,38,47,38,8,rt,4168
21,6,9,B1,B1,C1,2,L,B1,2/22/2020,10:37:19,2,parent,47,38,47,38,8,log_rt,8.335191583433202
62,8,0,A1,I1,A1,2,R,A1,2/22/2020,10:48:39,2,parent,46,40,46,40,4,correct,1
62,8,0,A1,I1,A1,2,R,A1,2/22/2020,10:48:39,2,parent,46,40,46,40,4,rt,7333
62,8,0,A1,I1,A1,2,R,A1,2/22/2020,10:48:39,2,parent,46,40,46,40,4,log_rt,8.9001399880938
62,8,1,I1,I1,E1,2,L,I1,2/22/2020,10:48:39,2,child,15,31,15,31,4,correct,1
62,8,1,I1,I1,E1,2,L,I1,2/22/2020,10:48:39,2,child,15,31,15,31,4,rt,3525
62,8,1,I1,I1,E1,2,L,I1,2/22/2020,10:48:39,2,child,15,31,15,31,4,log_rt,8.16763571524637
62,8,2,B1,B1,C1,2,L,B1,2/22/2020,10:48:39,2,parent,12,36,12,36,6,correct,1
62,8,2,B1,B1,C1,2,L,B1,2/22/2020,10:48:39,2,parent,12,36,12,36,6,rt,3020
62,8,2,B1,B1,C1,2,L,B1,2/22/2020,10:48:39,2,parent,12,36,12,36,6,log_rt,8.013012110368916
62,8,3,F1,C1,F1,1,R,F1,2/22/2020,10:48:39,1,child,40,06,40,6,8,correct,1
62,8,3,F1,C1,F1,1,R,F1,2/22/2020,10:48:39,1,child,40,06,40,6,8,rt,4441
62,8,3,F1,C1,F1,1,R,F1,2/22/2020,10:48:39,1,child,40,06,40,6,8,log_rt,8.398634855292102
62,8,4,D1,E1,D1,1,R,D1,2/22/2020,10:48:39,1,parent,44,09,44,9,4,correct,1
62,8,4,D1,E1,D1,1,R,D1,2/22/2020,10:48:39,1,parent,44,09,44,9,4,rt,3013
62,8,4,D1,E1,D1,1,R,D1,2/22/2020,10:48:39,1,parent,44,09,44,9,4,log_rt,8.0106915391303
62,8,5,E1,A1,E1,1,R,E1,2/22/2020,10:48:39,1,parent,10,01,10,1,8,correct,1
62,8,5,E1,A1,E1,1,R,E1,2/22/2020,10:48:39,1,parent,10,01,10,1,8,rt,5183
62,8,5,E1,A1,E1,1,R,E1,2/22/2020,10:48:39,1,parent,10,01,10,1,8,log_rt,8.553139318189707
62,8,6,G1,G1,E1,1,L,G1,2/22/2020,10:48:39,1,child,57,04,57,4,8,correct,1
62,8,6,G1,G1,E1,1,L,G1,2/22/2020,10:48:39,1,child,57,04,57,4,8,rt,4017
62,8,6,G1,G1,E1,1,L,G1,2/22/2020,10:48:39,1,child,57,04,57,4,8,log_rt,8.298290634359283
62,8,7,K1,B1,K1,2,R,K1,2/22/2020,10:48:39,2,child,45,31,45,31,6,correct,1
62,8,7,K1,B1,K1,2,R,K1,2/22/2020,10:48:39,2,child,45,31,45,31,6,rt,4758
62,8,7,K1,B1,K1,2,R,K1,2/22/2020,10:48:39,2,child,45,31,45,31,6,log_rt,8.467582690862903
62,8,8,H1,D1,H1,1,R,H1,2/22/2020,10:48:39,1,child,30,02,30,2,8,correct,1
62,8,8,H1,D1,H1,1,R,H1,2/22/2020,10:48:39,1,child,30,02,30,2,8,rt,7209
62,8,8,H1,D1,H1,1,R,H1,2/22/2020,10:48:39,1,child,30,02,30,2,8,log_rt,8.883085524404578
62,8,9,C1,A1,C1,2,R,C1,2/22/2020,10:48:39,2,parent,40,32,40,32,8,correct,1
62,8,9,C1,A1,C1,2,R,C1,2/22/2020,10:48:39,2,parent,40,32,40,32,8,rt,2832
62,8,9,C1,A1,C1,2,R,C1,2/22/2020,10:48:39,2,parent,40,32,40,32,8,log_rt,7.94873845481361
23,5,1,C1,C1,H1,1,L,C1,2/22/2020,10:59:04,1,parent,65,09,65,9,4,correct,1
23,5,1,C1,C1,H1,1,L,C1,2/22/2020,10:59:04,1,parent,65,09,65,9,4,rt,7122
23,5,1,C1,C1,H1,1,L,C1,2/22/2020,10:59:04,1,parent,65,09,65,9,4,log_rt,8.870943863837724
23,5,2,E1,E1,A1,1,L,E1,2/22/2020,10:59:04,1,child,38,10,38,10,4,correct,1
23,5,2,E1,E1,A1,1,L,E1,2/22/2020,10:59:04,1,child,38,10,38,10,4,rt,7723
23,5,2,E1,E1,A1,1,L,E1,2/22/2020,10:59:04,1,child,38,10,38,10,4,log_rt,8.951958168569265
23,5,3,A1,A1,K1,1,L,A1,2/22/2020,10:59:04,1,parent,60,07,60,7,4,correct,1
23,5,3,A1,A1,K1,1,L,A1,2/22/2020,10:59:04,1,parent,60,07,60,7,4,rt,4488
23,5,3,A1,A1,K1,1,L,A1,2/22/2020,10:59:04,1,parent,60,07,60,7,4,log_rt,8.409162447202533
23,5,4,I1,A1,I1,2,R,I1,2/22/2020,10:59:04,2,parent,61,40,61,40,4,correct,1
23,5,4,I1,A1,I1,2,R,I1,2/22/2020,10:59:04,2,parent,61,40,61,40,4,rt,4307
23,5,4,I1,A1,I1,2,R,I1,2/22/2020,10:59:04,2,parent,61,40,61,40,4,log_rt,8.36799688505411
23,5,5,F1,K1,F1,2,R,F1,2/22/2020,10:59:04,2,child,43,31,43,31,8,correct,1
23,5,5,F1,K1,F1,2,R,F1,2/22/2020,10:59:04,2,child,43,31,43,31,8,rt,5630
23,5,5,F1,K1,F1,2,R,F1,2/22/2020,10:59:04,2,child,43,31,43,31,8,log_rt,8.635864721133736
23,5,6,H1,H1,D1,2,L,H1,2/22/2020,10:59:04,2,child,42,39,42,39,4,correct,1
23,5,6,H1,H1,D1,2,L,H1,2/22/2020,10:59:04,2,child,42,39,42,39,4,rt,3293
23,5,6,H1,H1,D1,2,L,H1,2/22/2020,10:59:04,2,child,42,39,42,39,4,log_rt,8.099554282376364
23,5,7,G1,D1,G1,2,R,G1,2/22/2020,10:59:04,2,parent,48,32,48,32,4,correct,1
23,5,7,G1,D1,G1,2,R,G1,2/22/2020,10:59:04,2,parent,48,32,48,32,4,rt,3638
23,5,7,G1,D1,G1,2,R,G1,2/22/2020,10:59:04,2,parent,48,32,48,32,4,log_rt,8.199189359078067
23,5,8,D1,F1,D1,1,R,D1,2/22/2020,10:59:04,1,parent,43,05,43,5,8,correct,1
23,5,8,D1,F1,D1,1,R,D1,2/22/2020,10:59:04,1,parent,43,05,43,5,8,rt,4969
23,5,8,D1,F1,D1,1,R,D1,2/22/2020,10:59:04,1,parent,43,05,43,5,8,log_rt,8.51097389160232
23,5,9,B1,B1,I1,1,L,B1,2/22/2020,10:59:04,1,parent,13,03,13,3,6,correct,1
23,5,9,B1,B1,I1,1,L,B1,2/22/2020,10:59:04,1,parent,13,03,13,3,6,rt,4350
23,5,9,B1,B1,I1,1,L,B1,2/22/2020,10:59:04,1,parent,13,03,13,3,6,log_rt,8.37793112408273
24,4,0,C1,C1,A1,1,R,A1,2/22/2020,11:01:44,1,child,62,02,62,2,8,correct,0
24,4,0,C1,C1,A1,1,R,A1,2/22/2020,11:01:44,1,child,62,02,62,2,8,rt,5441
24,4,0,C1,C1,A1,1,R,A1,2/22/2020,11:01:44,1,child,62,02,62,2,8,log_rt,8.601718146485926
24,4,1,G1,G1,E1,2,R,E1,2/22/2020,11:01:44,2,parent,35,34,35,34,4,correct,0
24,4,1,G1,G1,E1,2,R,E1,2/22/2020,11:01:44,2,parent,35,34,35,34,4,rt,2352
24,4,1,G1,G1,E1,2,R,E1,2/22/2020,11:01:44,2,parent,35,34,35,34,4,log_rt,7.763021309018518
24,4,2,K1,K1,B1,1,L,K1,2/22/2020,11:01:44,1,parent,14,07,14,7,8,correct,1
24,4,2,K1,K1,B1,1,L,K1,2/22/2020,11:01:44,1,parent,14,07,14,7,8,rt,3913
24,4,2,K1,K1,B1,1,L,K1,2/22/2020,11:01:44,1,parent,14,07,14,7,8,log_rt,8.272059622210412
24,4,3,D1,H1,D1,2,R,D1,2/22/2020,11:01:44,2,child,71,31,71,31,8,correct,1
24,4,3,D1,H1,D1,2,R,D1,2/22/2020,11:01:44,2,child,71,31,71,31,8,rt,1975
24,4,3,D1,H1,D1,2,R,D1,2/22/2020,11:01:44,2,child,71,31,71,31,8,log_rt,7.5883236773352225
24,4,4,A1,A1,H1,1,R,H1,2/22/2020,11:01:44,1,child,64,10,64,10,4,correct,0
24,4,4,A1,A1,H1,1,R,H1,2/22/2020,11:01:44,1,child,64,10,64,10,4,rt,3729
24,4,4,A1,A1,H1,1,R,H1,2/22/2020,11:01:44,1,child,64,10,64,10,4,log_rt,8.22389538017882
24,4,5,H1,A1,H1,2,L,A1,2/22/2020,11:01:44,2,parent,17,32,17,32,8,correct,0
24,4,5,H1,A1,H1,2,L,A1,2/22/2020,11:01:44,2,parent,17,32,17,32,8,rt,2562
24,4,5,H1,A1,H1,2,L,A1,2/22/2020,11:01:44,2,parent,17,32,17,32,8,log_rt,7.848543482456679
24,4,6,F1,F1,C1,2,L,F1,2/22/2020,11:01:44,2,parent,35,40,35,40,4,correct,1
24,4,6,F1,F1,C1,2,L,F1,2/22/2020,11:01:44,2,parent,35,40,35,40,4,rt,4127
24,4,6,F1,F1,C1,2,L,F1,2/22/2020,11:01:44,2,parent,35,40,35,40,4,log_rt,8.325306029752582
24,4,7,I1,E1,I1,1,L,E1,2/22/2020,11:01:44,1,parent,5,07,5,7,4,correct,0
24,4,7,I1,E1,I1,1,L,E1,2/22/2020,11:01:44,1,parent,5,07,5,7,4,rt,3912
24,4,7,I1,E1,I1,1,L,E1,2/22/2020,11:01:44,1,parent,5,07,5,7,4,log_rt,8.271804031154709
24,4,8,E1,I1,E1,2,L,I1,2/22/2020,11:01:44,2,child,13,31,13,31,6,correct,0
24,4,8,E1,I1,E1,2,L,I1,2/22/2020,11:01:44,2,child,13,31,13,31,6,rt,2534
24,4,8,E1,I1,E1,2,L,I1,2/22/2020,11:01:44,2,child,13,31,13,31,6,log_rt,7.837554360881084
24,4,9,B1,D1,B1,1,L,D1,2/22/2020,11:01:44,1,child,12,06,12,6,6,correct,0
24,4,9,B1,D1,B1,1,L,D1,2/22/2020,11:01:44,1,child,12,06,12,6,6,rt,1889
24,4,9,B1,D1,B1,1,L,D1,2/22/2020,11:01:44,1,child,12,06,12,6,6,log_rt,7.543802867501509
25,NA,0,F1,C1,F1,1,R,F1,2/22/2020,12:56:22,1,parent,30,09,30,9,8,correct,1
25,NA,0,F1,C1,F1,1,R,F1,2/22/2020,12:56:22,1,parent,30,09,30,9,8,rt,1762
25,NA,0,F1,C1,F1,1,R,F1,2/22/2020,12:56:22,1,parent,30,09,30,9,8,log_rt,7.474204806496124
25,6,0,G1,G1,D1,1,L,G1,2/22/2020,12:56:37,1,parent,54,01,54,1,4,correct,1
25,6,0,G1,G1,D1,1,L,G1,2/22/2020,12:56:37,1,parent,54,01,54,1,4,rt,9727
25,6,0,G1,G1,D1,1,L,G1,2/22/2020,12:56:37,1,parent,54,01,54,1,4,log_rt,9.18266080286944
25,6,1,I1,I1,A1,1,L,I1,2/22/2020,12:56:37,1,child,75,10,75,10,8,correct,1
25,6,1,I1,I1,A1,1,L,I1,2/22/2020,12:56:37,1,child,75,10,75,10,8,rt,4183
25,6,1,I1,I1,A1,1,L,I1,2/22/2020,12:56:37,1,child,75,10,75,10,8,log_rt,8.338783971442199
25,6,2,E1,A1,E1,2,L,A1,2/22/2020,12:56:37,2,parent,48,34,48,34,4,correct,0
25,6,2,E1,A1,E1,2,L,A1,2/22/2020,12:56:37,2,parent,48,34,48,34,4,rt,5132
25,6,2,E1,A1,E1,2,L,A1,2/22/2020,12:56:37,2,parent,48,34,48,34,4,log_rt,8.543250725735527
25,6,3,K1,K1,F1,1,L,K1,2/22/2020,12:56:37,1,child,71,08,71,8,8,correct,1
25,6,3,K1,K1,F1,1,L,K1,2/22/2020,12:56:37,1,child,71,08,71,8,8,rt,6657
25,6,3,K1,K1,F1,1,L,K1,2/22/2020,12:56:37,1,child,71,08,71,8,8,log_rt,8.803424211600703
25,6,4,H1,A1,H1,1,L,A1,2/22/2020,12:56:37,1,parent,12,01,12,1,6,correct,0
25,6,4,H1,A1,H1,1,L,A1,2/22/2020,12:56:37,1,parent,12,01,12,1,6,rt,4556
25,6,4,H1,A1,H1,1,L,A1,2/22/2020,12:56:37,1,parent,12,01,12,1,6,log_rt,8.424200324567073
25,6,5,B1,C1,B1,2,R,B1,2/22/2020,12:56:37,2,parent,54,32,54,32,4,correct,1
25,6,5,B1,C1,B1,2,R,B1,2/22/2020,12:56:37,2,parent,54,32,54,32,4,rt,2316
25,6,5,B1,C1,B1,2,R,B1,2/22/2020,12:56:37,2,parent,54,32,54,32,4,log_rt,7.7475968386928855
25,6,6,D1,D1,K1,2,L,D1,2/22/2020,12:56:37,2,parent,31,36,31,36,6,correct,1
25,6,6,D1,D1,K1,2,L,D1,2/22/2020,12:56:37,2,parent,31,36,31,36,6,rt,4588
25,6,6,D1,D1,K1,2,L,D1,2/22/2020,12:56:37,2,parent,31,36,31,36,6,log_rt,8.431199478249262
25,6,7,A1,K1,A1,2,R,A1,2/22/2020,12:56:37,2,parent,21,34,21,34,8,correct,1
25,6,7,A1,K1,A1,2,R,A1,2/22/2020,12:56:37,2,parent,21,34,21,34,8,rt,3018
25,6,7,A1,K1,A1,2,R,A1,2/22/2020,12:56:37,2,parent,21,34,21,34,8,log_rt,8.012349639327795
25,6,8,F1,C1,F1,1,R,F1,2/22/2020,12:56:37,1,parent,30,09,30,9,8,correct,1
25,6,8,F1,C1,F1,1,R,F1,2/22/2020,12:56:37,1,parent,30,09,30,9,8,rt,2159
25,6,8,F1,C1,F1,1,R,F1,2/22/2020,12:56:37,1,parent,30,09,30,9,8,log_rt,7.677400430514807
25,6,9,C1,I1,C1,2,R,C1,2/22/2020,12:56:37,2,parent,73,32,73,32,6,correct,1
25,6,9,C1,I1,C1,2,R,C1,2/22/2020,12:56:37,2,parent,73,32,73,32,6,rt,3387
25,6,9,C1,I1,C1,2,R,C1,2/22/2020,12:56:37,2,parent,73,32,73,32,6,log_rt,8.127699852817772
26,8,0,F1,G1,F1,1,R,F1,2/22/2020,13:06:27,1,child,60,02,60,2,4,correct,1
26,8,0,F1,G1,F1,1,R,F1,2/22/2020,13:06:27,1,child,60,02,60,2,4,rt,5708
26,8,0,F1,G1,F1,1,R,F1,2/22/2020,13:06:27,1,child,60,02,60,2,4,log_rt,8.649623978596727
26,8,1,G1,G1,D1,1,L,G1,2/22/2020,13:06:27,1,child,43,06,43,6,8,correct,1
26,8,1,G1,G1,D1,1,L,G1,2/22/2020,13:06:27,1,child,43,06,43,6,8,rt,2324
26,8,1,G1,G1,D1,1,L,G1,2/22/2020,13:06:27,1,child,43,06,43,6,8,log_rt,7.751045117971802
26,8,2,A1,A1,I1,2,L,A1,2/22/2020,13:06:27,2,parent,61,38,61,38,4,correct,1
26,8,2,A1,A1,I1,2,L,A1,2/22/2020,13:06:27,2,parent,61,38,61,38,4,rt,4671
26,8,2,A1,A1,I1,2,L,A1,2/22/2020,13:06:27,2,parent,61,38,61,38,4,log_rt,8.449128460502108
26,8,3,H1,H1,E1,1,L,H1,2/22/2020,13:06:27,1,child,39,06,39,6,6,correct,1
26,8,3,H1,H1,E1,1,L,H1,2/22/2020,13:06:27,1,child,39,06,39,6,6,rt,4616
26,8,3,H1,H1,E1,1,L,H1,2/22/2020,13:06:27,1,child,39,06,39,6,6,log_rt,8.437283808187935
26,8,4,B1,I1,B1,2,R,B1,2/22/2020,13:06:27,2,parent,55,32,55,32,4,correct,1
26,8,4,B1,I1,B1,2,R,B1,2/22/2020,13:06:27,2,parent,55,32,55,32,4,rt,2606
26,8,4,B1,I1,B1,2,R,B1,2/22/2020,13:06:27,2,parent,55,32,55,32,4,log_rt,7.8655717576847906
26,8,5,K1,K1,D1,2,L,K1,2/22/2020,13:06:27,2,parent,71,36,71,36,8,correct,1
26,8,5,K1,K1,D1,2,L,K1,2/22/2020,13:06:27,2,parent,71,36,71,36,8,rt,4609
26,8,5,K1,K1,D1,2,L,K1,2/22/2020,13:06:27,2,parent,71,36,71,36,8,log_rt,8.435766192720509
26,8,6,I1,I1,C1,2,L,I1,2/22/2020,13:06:27,2,parent,10,40,10,40,8,correct,1
26,8,6,I1,I1,C1,2,L,I1,2/22/2020,13:06:27,2,parent,10,40,10,40,8,rt,2312
26,8,6,I1,I1,C1,2,L,I1,2/22/2020,13:06:27,2,parent,10,40,10,40,8,log_rt,7.7458682297922685
26,8,7,C1,C1,H1,2,L,C1,2/22/2020,13:06:27,2,parent,16,36,16,36,4,correct,1
26,8,7,C1,C1,H1,2,L,C1,2/22/2020,13:06:27,2,parent,16,36,16,36,4,rt,4807
26,8,7,C1,C1,H1,2,L,C1,2/22/2020,13:06:27,2,parent,16,36,16,36,4,log_rt,8.47782846789396
26,8,8,E1,H1,E1,1,R,E1,2/22/2020,13:06:27,1,parent,47,03,47,3,8,correct,1
26,8,8,E1,H1,E1,1,R,E1,2/22/2020,13:06:27,1,parent,47,03,47,3,8,rt,4557
26,8,8,E1,H1,E1,1,R,E1,2/22/2020,13:06:27,1,parent,47,03,47,3,8,log_rt,8.424419791263883
