,subid,target,rep_num,person,age,word,tfidf,final_match
33717,54,G1,1,parent,4,seventeen,0.0,False
33718,54,G1,1,parent,4,suppose,0.0,False
33719,54,G1,1,parent,4,think,0.0,False
33720,54,G1,1,parent,4,way,0.0,False
33721,54,G1,1,parent,4,ahve,0.0,False
33722,54,G1,1,parent,4,arm,0.0,False
33723,54,G1,1,parent,4,big,0.0,False
33724,54,G1,1,parent,4,go,0.0,False
33725,54,G1,1,parent,4,line,0.0,False
33726,54,G1,1,parent,4,spread,0.0,False
33727,54,G1,1,parent,4,yup,0.0,False
33728,54,G1,1,parent,4,describe,0.0,False
33729,54,G1,1,parent,4,get,0.0,False
33730,54,G1,1,parent,4,okay,2.321928024291992,False
33731,54,G1,1,parent,4,running,0.0,False
33732,54,G1,1,parent,4,blue,1.3219281435012817,False
33733,54,G1,1,parent,4,box,1.3219281435012817,True
33734,54,G1,1,parent,4,lady,3.321928024291992,False
33735,54,G1,1,parent,4,maybe,3.321928024291992,False
33736,54,G1,1,parent,4,plane,2.321928024291992,False
33737,54,G1,1,parent,4,sit,3.321928024291992,True
33738,54,G1,1,parent,4,straight,2.321928024291992,False
33739,54,G1,1,parent,4,choose,0.0,False
33740,54,G1,1,parent,4,diamond,0.0,False
33741,54,G1,1,parent,4,jet,0.0,False
33742,54,G1,1,parent,4,stand,0.0,False
33743,54,G1,1,parent,4,alright,0.0,False
33744,54,G1,1,parent,4,hold,0.0,False
33745,54,G1,1,parent,4,oh,0.0,False
33746,54,G1,1,parent,4,screen,0.0,False
33747,54,G1,1,parent,4,connect,0.0,False
33748,54,G1,1,parent,4,little,0.0,False
33749,54,G1,1,parent,4,paper,0.0,False
33750,54,G1,1,parent,4,usually,0.0,False
33751,54,G1,1,parent,4,want,0.0,False
33752,54,G1,1,parent,4,yes,0.0,False
33753,54,H1,1,parent,4,body,0.0,False
33754,54,H1,1,parent,4,foot,0.0,True
33755,54,H1,1,parent,4,head,0.0,False
33756,54,H1,1,parent,4,know,0.0,False
33757,54,H1,1,parent,4,leg,0.0,False
33758,54,H1,1,parent,4,like,0.15200309455394745,False
33759,54,H1,1,parent,4,look,0.15200309455394745,False
33760,54,H1,1,parent,4,person,0.7369655966758728,True
33761,54,H1,1,parent,4,right,0.0,False
33762,54,H1,1,parent,4,run,0.0,False
33763,54,H1,1,parent,4,square,1.0,False
33764,54,H1,1,parent,4,thing,0.0,False
33765,54,H1,1,parent,4,triangle,0.0,False
33766,54,H1,1,parent,4,um,0.0,False
33767,54,H1,1,parent,4,yeah,0.0,False
33768,54,H1,1,parent,4,pick,0.0,False
33769,54,H1,1,parent,4,walk,0.0,False
33770,54,H1,1,parent,4,hand,0.0,False
33771,54,H1,1,parent,4,jump,0.0,False
33772,54,H1,1,parent,4,knee,0.0,False
33773,54,H1,1,parent,4,kneel,0.0,False
33774,54,H1,1,parent,4,ok,1.3219281435012817,False
33775,54,H1,1,parent,4,actually,0.0,False
33776,54,H1,1,parent,4,break,0.0,False
33777,54,H1,1,parent,4,cut,0.0,False
33778,54,H1,1,parent,4,die,0.0,False
33779,54,H1,1,parent,4,fall,0.0,False
33780,54,H1,1,parent,4,seventeen,0.0,False
33781,54,H1,1,parent,4,suppose,0.0,False
33782,54,H1,1,parent,4,think,0.0,False
33783,54,H1,1,parent,4,way,0.0,False
33784,54,H1,1,parent,4,ahve,0.0,False
33785,54,H1,1,parent,4,arm,0.0,False
33786,54,H1,1,parent,4,big,0.0,False
33787,54,H1,1,parent,4,go,0.0,False
33788,54,H1,1,parent,4,line,0.0,False
33789,54,H1,1,parent,4,spread,0.0,False
33790,54,H1,1,parent,4,yup,0.0,False
33791,54,H1,1,parent,4,describe,0.0,False
33792,54,H1,1,parent,4,get,0.0,False
33793,54,H1,1,parent,4,okay,0.0,False
33794,54,H1,1,parent,4,running,0.0,False
33795,54,H1,1,parent,4,blue,1.3219281435012817,False
33796,54,H1,1,parent,4,box,1.3219281435012817,False
33797,54,H1,1,parent,4,lady,0.0,False
33798,54,H1,1,parent,4,maybe,0.0,False
33799,54,H1,1,parent,4,plane,2.321928024291992,False
33800,54,H1,1,parent,4,sit,0.0,False
33801,54,H1,1,parent,4,straight,0.0,False
33802,54,H1,1,parent,4,choose,2.321928024291992,False
33803,54,H1,1,parent,4,diamond,3.321928024291992,False
33804,54,H1,1,parent,4,jet,3.321928024291992,False
33805,54,H1,1,parent,4,stand,2.321928024291992,False
33806,54,H1,1,parent,4,alright,0.0,False
33807,54,H1,1,parent,4,hold,0.0,False
33808,54,H1,1,parent,4,oh,0.0,False
33809,54,H1,1,parent,4,screen,0.0,False
33810,54,H1,1,parent,4,connect,0.0,False
33811,54,H1,1,parent,4,little,0.0,False
33812,54,H1,1,parent,4,paper,0.0,False
33813,54,H1,1,parent,4,usually,0.0,False
33814,54,H1,1,parent,4,want,0.0,False
33815,54,H1,1,parent,4,yes,0.0,False
33816,54,I1,1,parent,4,body,0.0,False
33817,54,I1,1,parent,4,foot,0.0,False
33818,54,I1,1,parent,4,head,0.0,False
33819,54,I1,1,parent,4,know,0.0,False
33820,54,I1,1,parent,4,leg,0.0,False
33821,54,I1,1,parent,4,like,0.15200309455394745,False
33822,54,I1,1,parent,4,look,0.15200309455394745,False
33823,54,I1,1,parent,4,person,0.7369655966758728,False
33824,54,I1,1,parent,4,right,0.0,False
33825,54,I1,1,parent,4,run,0.0,False
33826,54,I1,1,parent,4,square,0.0,False
33827,54,I1,1,parent,4,thing,0.0,False
33828,54,I1,1,parent,4,triangle,1.0,True
33829,54,I1,1,parent,4,um,0.0,False
33830,54,I1,1,parent,4,yeah,0.0,False
33831,54,I1,1,parent,4,pick,1.0,False
33832,54,I1,1,parent,4,walk,0.0,False
33833,54,I1,1,parent,4,hand,0.0,False
33834,54,I1,1,parent,4,jump,2.321928024291992,False
33835,54,I1,1,parent,4,knee,0.0,False
33836,54,I1,1,parent,4,kneel,0.0,False
33837,54,I1,1,parent,4,ok,1.3219281435012817,False
33838,54,I1,1,parent,4,actually,0.0,False
33839,54,I1,1,parent,4,break,0.0,False
33840,54,I1,1,parent,4,cut,0.0,False
33841,54,I1,1,parent,4,die,0.0,False
33842,54,I1,1,parent,4,fall,0.0,False
33843,54,I1,1,parent,4,seventeen,0.0,False
33844,54,I1,1,parent,4,suppose,0.0,False
33845,54,I1,1,parent,4,think,0.0,False
33846,54,I1,1,parent,4,way,0.0,False
33847,54,I1,1,parent,4,ahve,0.0,False
33848,54,I1,1,parent,4,arm,0.0,False
33849,54,I1,1,parent,4,big,0.0,False
33850,54,I1,1,parent,4,go,1.736965537071228,False
33851,54,I1,1,parent,4,line,0.0,False
33852,54,I1,1,parent,4,spread,0.0,False
33853,54,I1,1,parent,4,yup,0.0,False
33854,54,I1,1,parent,4,describe,0.0,False
33855,54,I1,1,parent,4,get,0.0,False
33856,54,I1,1,parent,4,okay,0.0,False
33857,54,I1,1,parent,4,running,0.0,False
33858,54,I1,1,parent,4,blue,1.3219281435012817,False
33859,54,I1,1,parent,4,box,1.3219281435012817,False
33860,54,I1,1,parent,4,lady,0.0,False
33861,54,I1,1,parent,4,maybe,0.0,False
33862,54,I1,1,parent,4,plane,0.0,False
33863,54,I1,1,parent,4,sit,0.0,False
33864,54,I1,1,parent,4,straight,0.0,False
33865,54,I1,1,parent,4,choose,0.0,False
33866,54,I1,1,parent,4,diamond,0.0,False
33867,54,I1,1,parent,4,jet,0.0,False
33868,54,I1,1,parent,4,stand,0.0,False
33869,54,I1,1,parent,4,alright,3.321928024291992,False
33870,54,I1,1,parent,4,hold,3.321928024291992,True
33871,54,I1,1,parent,4,oh,3.321928024291992,False
33872,54,I1,1,parent,4,screen,3.321928024291992,False
33873,54,I1,1,parent,4,connect,0.0,False
33874,54,I1,1,parent,4,little,0.0,False
33875,54,I1,1,parent,4,paper,0.0,False
33876,54,I1,1,parent,4,usually,0.0,False
33877,54,I1,1,parent,4,want,0.0,False
33878,54,I1,1,parent,4,yes,0.0,False
33879,54,K1,1,child,4,body,0.0,False
33880,54,K1,1,child,4,foot,2.321928024291992,False
33881,54,K1,1,child,4,head,1.0,False
33882,54,K1,1,child,4,know,0.0,False
33883,54,K1,1,child,4,leg,0.0,False
33884,54,K1,1,child,4,like,0.15200309455394745,False
33885,54,K1,1,child,4,look,0.15200309455394745,False
33886,54,K1,1,child,4,person,0.0,False
33887,54,K1,1,child,4,right,1.736965537071228,False
33888,54,K1,1,child,4,run,0.0,False
33889,54,K1,1,child,4,square,0.0,False
33890,54,K1,1,child,4,thing,0.0,False
33891,54,K1,1,child,4,triangle,1.0,False
33892,54,K1,1,child,4,um,2.321928024291992,False
33893,54,K1,1,child,4,yeah,1.0,False
33894,54,K1,1,child,4,pick,0.0,True
33895,54,K1,1,child,4,walk,0.0,False
33896,54,K1,1,child,4,hand,0.0,False
33897,54,K1,1,child,4,jump,0.0,False
33898,54,K1,1,child,4,knee,0.0,False
33899,54,K1,1,child,4,kneel,0.0,False
33900,54,K1,1,child,4,ok,0.0,False
33901,54,K1,1,child,4,actually,0.0,False
33902,54,K1,1,child,4,break,0.0,False
33903,54,K1,1,child,4,cut,2.321928024291992,False
33904,54,K1,1,child,4,die,0.0,False
33905,54,K1,1,child,4,fall,0.0,False
33906,54,K1,1,child,4,seventeen,0.0,False
33907,54,K1,1,child,4,suppose,0.0,False
33908,54,K1,1,child,4,think,0.0,False
33909,54,K1,1,child,4,way,0.0,False
33910,54,K1,1,child,4,ahve,0.0,False
33911,54,K1,1,child,4,arm,2.321928024291992,False
33912,54,K1,1,child,4,big,0.0,False
33913,54,K1,1,child,4,go,0.0,False
33914,54,K1,1,child,4,line,2.321928024291992,False
33915,54,K1,1,child,4,spread,0.0,False
33916,54,K1,1,child,4,yup,0.0,False
33917,54,K1,1,child,4,describe,0.0,False
33918,54,K1,1,child,4,get,0.0,False
33919,54,K1,1,child,4,okay,0.0,False
33920,54,K1,1,child,4,running,0.0,False
33921,54,K1,1,child,4,blue,1.3219281435012817,False
33922,54,K1,1,child,4,box,1.3219281435012817,False
33923,54,K1,1,child,4,lady,0.0,False
33924,54,K1,1,child,4,maybe,0.0,False
33925,54,K1,1,child,4,plane,0.0,False
33926,54,K1,1,child,4,sit,0.0,False
33927,54,K1,1,child,4,straight,2.321928024291992,False
33928,54,K1,1,child,4,choose,2.321928024291992,False
33929,54,K1,1,child,4,diamond,0.0,False
33930,54,K1,1,child,4,jet,0.0,False
33931,54,K1,1,child,4,stand,2.321928024291992,False
33932,54,K1,1,child,4,alright,0.0,False
33933,54,K1,1,child,4,hold,0.0,False
33934,54,K1,1,child,4,oh,0.0,False
33935,54,K1,1,child,4,screen,0.0,False
33936,54,K1,1,child,4,connect,3.321928024291992,False
33937,54,K1,1,child,4,little,3.321928024291992,False
33938,54,K1,1,child,4,paper,3.321928024291992,False
33939,54,K1,1,child,4,usually,3.321928024291992,False
33940,54,K1,1,child,4,want,3.321928024291992,False
33941,54,K1,1,child,4,yes,3.321928024291992,False
33942,54,A1,2,parent,4,fast,2.321928024291992,False
33943,54,A1,2,parent,4,like,0.5145731568336487,False
33944,54,A1,2,parent,4,look,0.5145731568336487,False
33945,54,A1,2,parent,4,move,3.321928024291992,False
33946,54,A1,2,parent,4,oh,3.321928024291992,False
33947,54,A1,2,parent,4,ok,1.736965537071228,False
33948,54,A1,2,parent,4,person,1.3219281435012817,False
33949,54,A1,2,parent,4,pick,1.0,False
33950,54,A1,2,parent,4,pretty,3.321928024291992,False
33951,54,A1,2,parent,4,run,2.321928024291992,True
33952,54,A1,2,parent,4,walk,1.736965537071228,False
33953,54,A1,2,parent,4,yeah,0.7369655966758728,False
33954,54,A1,2,parent,4,bend,0.0,False
33955,54,A1,2,parent,4,get,0.0,False
33956,54,A1,2,parent,4,go,0.0,False
33957,54,A1,2,parent,4,choose,0.0,False
33958,54,A1,2,parent,4,fall,0.0,False
33959,54,A1,2,parent,4,head,0.0,False
33960,54,A1,2,parent,4,jet,0.0,False
33961,54,A1,2,parent,4,jump,0.0,False
33962,54,A1,2,parent,4,lose,0.0,False
33963,54,A1,2,parent,4,uh,0.0,False
33964,54,A1,2,parent,4,air,0.0,False
33965,54,A1,2,parent,4,alright,0.0,False
33966,54,A1,2,parent,4,arm,0.0,False
33967,54,A1,2,parent,4,hold,0.0,False
33968,54,A1,2,parent,4,triangle,0.0,False
33969,54,A1,2,parent,4,big,0.0,False
33970,54,A1,2,parent,4,line,0.0,False
33971,54,A1,2,parent,4,square,0.0,False
33972,54,A1,2,parent,4,straight,0.0,False
33973,54,A1,2,parent,4,thing,0.0,False
33974,54,A1,2,parent,4,traingle,0.0,False
33975,54,A1,2,parent,4,anymore,0.0,False
33976,54,A1,2,parent,4,die,0.0,False
33977,54,A1,2,parent,4,fix,0.0,False
33978,54,A1,2,parent,4,leg,0.0,False
33979,54,A1,2,parent,4,s,0.0,False
33980,54,A1,2,parent,4,think,0.0,False
33981,54,A1,2,parent,4,foot,0.0,False
33982,54,A1,2,parent,4,point,0.0,False
33983,54,A1,2,parent,4,um,0.0,False
33984,54,A1,2,parent,4,blue,0.0,False
33985,54,A1,2,parent,4,box,0.0,False
33986,54,A1,2,parent,4,exactly,0.0,False
33987,54,A1,2,parent,4,have,0.0,False
33988,54,A1,2,parent,4,picture,0.0,False
33989,54,A1,2,parent,4,stand,0.0,False
33990,54,A1,2,parent,4,tail,0.0,False
33991,54,B1,2,parent,4,fast,0.0,False
33992,54,B1,2,parent,4,like,0.5145731568336487,False
33993,54,B1,2,parent,4,look,0.5145731568336487,False
33994,54,B1,2,parent,4,move,0.0,False
33995,54,B1,2,parent,4,oh,0.0,False
33996,54,B1,2,parent,4,ok,1.736965537071228,True
33997,54,B1,2,parent,4,person,1.3219281435012817,False
33998,54,B1,2,parent,4,pick,1.0,True
33999,54,B1,2,parent,4,pretty,0.0,False
34000,54,B1,2,parent,4,run,0.0,False
34001,54,B1,2,parent,4,walk,1.736965537071228,True
34002,54,B1,2,parent,4,yeah,0.0,False
34003,54,B1,2,parent,4,bend,0.0,False
34004,54,B1,2,parent,4,get,0.0,False
34005,54,B1,2,parent,4,go,0.0,False
34006,54,B1,2,parent,4,choose,0.0,False
34007,54,B1,2,parent,4,fall,0.0,False
34008,54,B1,2,parent,4,head,0.0,False
34009,54,B1,2,parent,4,jet,0.0,False
34010,54,B1,2,parent,4,jump,0.0,False
34011,54,B1,2,parent,4,lose,0.0,False
34012,54,B1,2,parent,4,uh,0.0,False
34013,54,B1,2,parent,4,air,0.0,False
34014,54,B1,2,parent,4,alright,0.0,False
34015,54,B1,2,parent,4,arm,0.0,False
34016,54,B1,2,parent,4,hold,0.0,False
34017,54,B1,2,parent,4,triangle,0.0,False
34018,54,B1,2,parent,4,big,0.0,False
34019,54,B1,2,parent,4,line,0.0,False
34020,54,B1,2,parent,4,square,0.0,False
34021,54,B1,2,parent,4,straight,0.0,False
34022,54,B1,2,parent,4,thing,0.0,False
34023,54,B1,2,parent,4,traingle,0.0,False
34024,54,B1,2,parent,4,anymore,0.0,False
34025,54,B1,2,parent,4,die,0.0,False
34026,54,B1,2,parent,4,fix,0.0,False
34027,54,B1,2,parent,4,leg,0.0,False
34028,54,B1,2,parent,4,s,0.0,False
34029,54,B1,2,parent,4,think,0.0,False
34030,54,B1,2,parent,4,foot,0.0,False
34031,54,B1,2,parent,4,point,0.0,False
34032,54,B1,2,parent,4,um,0.0,False
34033,54,B1,2,parent,4,blue,0.0,False
34034,54,B1,2,parent,4,box,0.0,False
34035,54,B1,2,parent,4,exactly,0.0,False
34036,54,B1,2,parent,4,have,0.0,False
34037,54,B1,2,parent,4,picture,0.0,False
34038,54,B1,2,parent,4,stand,0.0,False
34039,54,B1,2,parent,4,tail,0.0,False
34040,54,C1,2,child,4,fast,0.0,False
34041,54,C1,2,child,4,like,0.5145731568336487,False
34042,54,C1,2,child,4,look,0.5145731568336487,False
34043,54,C1,2,child,4,move,0.0,False
34044,54,C1,2,child,4,oh,0.0,False
34045,54,C1,2,child,4,ok,0.0,False
34046,54,C1,2,child,4,person,0.0,False
34047,54,C1,2,child,4,pick,0.0,False
34048,54,C1,2,child,4,pretty,0.0,False
34049,54,C1,2,child,4,run,0.0,False
34050,54,C1,2,child,4,walk,0.0,False
34051,54,C1,2,child,4,yeah,0.7369655966758728,False
34052,54,C1,2,child,4,bend,3.321928024291992,False
34053,54,C1,2,child,4,get,1.736965537071228,False
34054,54,C1,2,child,4,go,3.321928024291992,False
34055,54,C1,2,child,4,choose,0.0,False
34056,54,C1,2,child,4,fall,0.0,False
34057,54,C1,2,child,4,head,0.0,False
34058,54,C1,2,child,4,jet,0.0,False
34059,54,C1,2,child,4,jump,0.0,False
34060,54,C1,2,child,4,lose,0.0,False
34061,54,C1,2,child,4,uh,0.0,False
34062,54,C1,2,child,4,air,0.0,False
34063,54,C1,2,child,4,alright,0.0,False
34064,54,C1,2,child,4,arm,0.0,False
34065,54,C1,2,child,4,hold,0.0,False
34066,54,C1,2,child,4,triangle,0.0,False
34067,54,C1,2,child,4,big,0.0,False
34068,54,C1,2,child,4,line,0.0,False
34069,54,C1,2,child,4,square,0.0,False
34070,54,C1,2,child,4,straight,0.0,False
34071,54,C1,2,child,4,thing,0.0,False
34072,54,C1,2,child,4,traingle,0.0,False
34073,54,C1,2,child,4,anymore,0.0,False
34074,54,C1,2,child,4,die,0.0,False
34075,54,C1,2,child,4,fix,0.0,False
34076,54,C1,2,child,4,leg,0.0,False
34077,54,C1,2,child,4,s,0.0,False
34078,54,C1,2,child,4,think,0.0,False
34079,54,C1,2,child,4,foot,0.0,False
34080,54,C1,2,child,4,point,0.0,False
34081,54,C1,2,child,4,um,0.0,False
34082,54,C1,2,child,4,blue,0.0,False
34083,54,C1,2,child,4,box,0.0,False
34084,54,C1,2,child,4,exactly,0.0,False
34085,54,C1,2,child,4,have,0.0,False
34086,54,C1,2,child,4,picture,0.0,False
34087,54,C1,2,child,4,stand,0.0,False
34088,54,C1,2,child,4,tail,0.0,False
34089,54,D1,2,parent,4,fast,0.0,False
34090,54,D1,2,parent,4,like,0.0,False
34091,54,D1,2,parent,4,look,0.0,False
34092,54,D1,2,parent,4,move,0.0,False
34093,54,D1,2,parent,4,oh,0.0,False
34094,54,D1,2,parent,4,ok,1.736965537071228,False
34095,54,D1,2,parent,4,person,0.0,True
34096,54,D1,2,parent,4,pick,1.0,True
34097,54,D1,2,parent,4,pretty,0.0,False
34098,54,D1,2,parent,4,run,0.0,False
34099,54,D1,2,parent,4,walk,0.0,False
34100,54,D1,2,parent,4,yeah,0.0,False
34101,54,D1,2,parent,4,bend,0.0,False
34102,54,D1,2,parent,4,get,0.0,False
34103,54,D1,2,parent,4,go,0.0,False
34104,54,D1,2,parent,4,choose,2.321928024291992,False
34105,54,D1,2,parent,4,fall,1.736965537071228,True
34106,54,D1,2,parent,4,head,1.3219281435012817,True
34107,54,D1,2,parent,4,jet,2.321928024291992,False
34108,54,D1,2,parent,4,jump,2.321928024291992,False
34109,54,D1,2,parent,4,lose,1.736965537071228,True
34110,54,D1,2,parent,4,uh,3.321928024291992,False
34111,54,D1,2,parent,4,air,0.0,False
34112,54,D1,2,parent,4,alright,0.0,False
34113,54,D1,2,parent,4,arm,0.0,False
34114,54,D1,2,parent,4,hold,0.0,False
34115,54,D1,2,parent,4,triangle,0.0,False
34116,54,D1,2,parent,4,big,0.0,False
34117,54,D1,2,parent,4,line,0.0,False
34118,54,D1,2,parent,4,square,0.0,False
34119,54,D1,2,parent,4,straight,0.0,False
34120,54,D1,2,parent,4,thing,0.0,False
34121,54,D1,2,parent,4,traingle,0.0,False
34122,54,D1,2,parent,4,anymore,0.0,False
34123,54,D1,2,parent,4,die,0.0,False
34124,54,D1,2,parent,4,fix,0.0,False
34125,54,D1,2,parent,4,leg,0.0,False
34126,54,D1,2,parent,4,s,0.0,False
34127,54,D1,2,parent,4,think,0.0,False
34128,54,D1,2,parent,4,foot,0.0,False
34129,54,D1,2,parent,4,point,0.0,False
34130,54,D1,2,parent,4,um,0.0,False
34131,54,D1,2,parent,4,blue,0.0,False
34132,54,D1,2,parent,4,box,0.0,False
34133,54,D1,2,parent,4,exactly,0.0,False
34134,54,D1,2,parent,4,have,0.0,False
34135,54,D1,2,parent,4,picture,0.0,False
34136,54,D1,2,parent,4,stand,0.0,False
34137,54,D1,2,parent,4,tail,0.0,False
34138,54,E1,2,parent,4,fast,0.0,False
34139,54,E1,2,parent,4,like,0.0,False
34140,54,E1,2,parent,4,look,0.0,False
34141,54,E1,2,parent,4,move,0.0,False
34142,54,E1,2,parent,4,oh,0.0,False
34143,54,E1,2,parent,4,ok,0.0,True
34144,54,E1,2,parent,4,person,0.0,False
34145,54,E1,2,parent,4,pick,1.0,False
34146,54,E1,2,parent,4,pretty,0.0,False
34147,54,E1,2,parent,4,run,0.0,False
34148,54,E1,2,parent,4,walk,0.0,False
34149,54,E1,2,parent,4,yeah,0.7369655966758728,False
34150,54,E1,2,parent,4,bend,0.0,False
34151,54,E1,2,parent,4,get,0.0,False
34152,54,E1,2,parent,4,go,0.0,False
34153,54,E1,2,parent,4,choose,0.0,False
34154,54,E1,2,parent,4,fall,0.0,False
34155,54,E1,2,parent,4,head,0.0,False
34156,54,E1,2,parent,4,jet,0.0,False
34157,54,E1,2,parent,4,jump,2.321928024291992,True
34158,54,E1,2,parent,4,lose,0.0,False
34159,54,E1,2,parent,4,uh,0.0,False
34160,54,E1,2,parent,4,air,3.321928024291992,False
34161,54,E1,2,parent,4,alright,2.321928024291992,False
34162,54,E1,2,parent,4,arm,3.321928024291992,False
34163,54,E1,2,parent,4,hold,3.321928024291992,False
34164,54,E1,2,parent,4,triangle,1.736965537071228,False
34165,54,E1,2,parent,4,big,0.0,False
34166,54,E1,2,parent,4,line,0.0,False
34167,54,E1,2,parent,4,square,0.0,False
34168,54,E1,2,parent,4,straight,0.0,False
34169,54,E1,2,parent,4,thing,0.0,False
34170,54,E1,2,parent,4,traingle,0.0,False
34171,54,E1,2,parent,4,anymore,0.0,False
34172,54,E1,2,parent,4,die,0.0,False
34173,54,E1,2,parent,4,fix,0.0,False
34174,54,E1,2,parent,4,leg,0.0,False
34175,54,E1,2,parent,4,s,0.0,False
34176,54,E1,2,parent,4,think,0.0,False
34177,54,E1,2,parent,4,foot,0.0,False
34178,54,E1,2,parent,4,point,0.0,False
34179,54,E1,2,parent,4,um,0.0,False
34180,54,E1,2,parent,4,blue,0.0,False
34181,54,E1,2,parent,4,box,0.0,False
34182,54,E1,2,parent,4,exactly,0.0,False
34183,54,E1,2,parent,4,have,0.0,False
34184,54,E1,2,parent,4,picture,0.0,False
34185,54,E1,2,parent,4,stand,0.0,False
34186,54,E1,2,parent,4,tail,0.0,False
34187,54,F1,2,child,4,fast,2.321928024291992,False
34188,54,F1,2,child,4,like,0.5145731568336487,False
34189,54,F1,2,child,4,look,0.5145731568336487,False
34190,54,F1,2,child,4,move,0.0,False
34191,54,F1,2,child,4,oh,0.0,False
34192,54,F1,2,child,4,ok,0.0,False
34193,54,F1,2,child,4,person,1.3219281435012817,False
34194,54,F1,2,child,4,pick,0.0,False
34195,54,F1,2,child,4,pretty,0.0,False
34196,54,F1,2,child,4,run,2.321928024291992,True
34197,54,F1,2,child,4,walk,0.0,False
34198,54,F1,2,child,4,yeah,0.0,False
34199,54,F1,2,child,4,bend,0.0,False
34200,54,F1,2,child,4,get,0.0,False
34201,54,F1,2,child,4,go,0.0,False
34202,54,F1,2,child,4,choose,0.0,False
34203,54,F1,2,child,4,fall,0.0,False
34204,54,F1,2,child,4,head,1.3219281435012817,False
34205,54,F1,2,child,4,jet,0.0,False
34206,54,F1,2,child,4,jump,0.0,False
34207,54,F1,2,child,4,lose,0.0,False
34208,54,F1,2,child,4,uh,0.0,False
34209,54,F1,2,child,4,air,0.0,False
34210,54,F1,2,child,4,alright,0.0,False
34211,54,F1,2,child,4,arm,0.0,False
34212,54,F1,2,child,4,hold,0.0,False
34213,54,F1,2,child,4,triangle,1.736965537071228,False
34214,54,F1,2,child,4,big,3.321928024291992,False
34215,54,F1,2,child,4,line,2.321928024291992,False
34216,54,F1,2,child,4,square,1.736965537071228,False
34217,54,F1,2,child,4,straight,3.321928024291992,False
34218,54,F1,2,child,4,thing,1.736965537071228,False
34219,54,F1,2,child,4,traingle,3.321928024291992,False
34220,54,F1,2,child,4,anymore,0.0,False
34221,54,F1,2,child,4,die,0.0,False
34222,54,F1,2,child,4,fix,0.0,False
34223,54,F1,2,child,4,leg,0.0,False
34224,54,F1,2,child,4,s,0.0,False
34225,54,F1,2,child,4,think,0.0,False
34226,54,F1,2,child,4,foot,0.0,False
34227,54,F1,2,child,4,point,0.0,False
34228,54,F1,2,child,4,um,0.0,False
34229,54,F1,2,child,4,blue,0.0,False
34230,54,F1,2,child,4,box,0.0,False
34231,54,F1,2,child,4,exactly,0.0,False
34232,54,F1,2,child,4,have,0.0,False
34233,54,F1,2,child,4,picture,0.0,False
34234,54,F1,2,child,4,stand,0.0,False
34235,54,F1,2,child,4,tail,0.0,False
34236,54,G1,2,child,4,fast,0.0,False
34237,54,G1,2,child,4,like,0.5145731568336487,False
34238,54,G1,2,child,4,look,0.5145731568336487,False
34239,54,G1,2,child,4,move,0.0,False
34240,54,G1,2,child,4,oh,0.0,False
34241,54,G1,2,child,4,ok,0.0,False
34242,54,G1,2,child,4,person,1.3219281435012817,True
34243,54,G1,2,child,4,pick,0.0,False
34244,54,G1,2,child,4,pretty,0.0,False
34245,54,G1,2,child,4,run,0.0,False
34246,54,G1,2,child,4,walk,0.0,False
34247,54,G1,2,child,4,yeah,0.7369655966758728,True
34248,54,G1,2,child,4,bend,0.0,False
34249,54,G1,2,child,4,get,0.0,False
34250,54,G1,2,child,4,go,0.0,False
34251,54,G1,2,child,4,choose,2.321928024291992,False
34252,54,G1,2,child,4,fall,1.736965537071228,True
34253,54,G1,2,child,4,head,1.3219281435012817,False
34254,54,G1,2,child,4,jet,0.0,False
34255,54,G1,2,child,4,jump,0.0,False
34256,54,G1,2,child,4,lose,1.736965537071228,False
34257,54,G1,2,child,4,uh,0.0,False
34258,54,G1,2,child,4,air,0.0,False
34259,54,G1,2,child,4,alright,0.0,False
34260,54,G1,2,child,4,arm,0.0,False
34261,54,G1,2,child,4,hold,0.0,False
34262,54,G1,2,child,4,triangle,1.736965537071228,False
34263,54,G1,2,child,4,big,0.0,False
34264,54,G1,2,child,4,line,0.0,False
34265,54,G1,2,child,4,square,1.736965537071228,False
34266,54,G1,2,child,4,straight,0.0,False
34267,54,G1,2,child,4,thing,1.736965537071228,False
34268,54,G1,2,child,4,traingle,0.0,False
34269,54,G1,2,child,4,anymore,3.321928024291992,False
34270,54,G1,2,child,4,die,3.321928024291992,False
34271,54,G1,2,child,4,fix,3.321928024291992,False
34272,54,G1,2,child,4,leg,3.321928024291992,False
34273,54,G1,2,child,4,s,3.321928024291992,False
34274,54,G1,2,child,4,think,3.321928024291992,False
34275,54,G1,2,child,4,foot,0.0,False
34276,54,G1,2,child,4,point,0.0,False
34277,54,G1,2,child,4,um,0.0,False
34278,54,G1,2,child,4,blue,0.0,False
34279,54,G1,2,child,4,box,0.0,True
34280,54,G1,2,child,4,exactly,0.0,False
34281,54,G1,2,child,4,have,0.0,False
34282,54,G1,2,child,4,picture,0.0,False
34283,54,G1,2,child,4,stand,0.0,False
34284,54,G1,2,child,4,tail,0.0,False
34285,54,H1,2,child,4,fast,0.0,False
34286,54,H1,2,child,4,like,0.5145731568336487,False
34287,54,H1,2,child,4,look,0.5145731568336487,False
34288,54,H1,2,child,4,move,0.0,False
34289,54,H1,2,child,4,oh,0.0,False
34290,54,H1,2,child,4,ok,0.0,False
34291,54,H1,2,child,4,person,0.0,True
