word,aoa,log_freq
inflict,10.74,1.3529411764705883
infliction,12,0.27450980392156865
inflictor,12.06,0.0196078431372549
inflow,11.6,0.0784313725490196
influence,10.32,14.784313725490197
influential,11.05,1.588235294117647
influenza,10.37,0.49019607843137253
influx,14.69,0.2549019607843137
info,9.37,3.7058823529411766
infomercial,9.76,0.6078431372549019
inform,8.79,12.627450980392156
informal,10.32,1.6862745098039216
informality,12.05,0.13725490196078433
informant,12.32,4.176470588235294
information,7.19,89.3529411764706
informational,9.17,0.27450980392156865
informative,10.16,0.6862745098039216
informer,11.67,1.2352941176470589
infotainment,19,0.0784313725490196
infraction,13.53,0.6666666666666666
infrared,13.11,3.0392156862745097
infrastructure,13.41,1.1764705882352942
infrequent,9.32,0.09803921568627451
infringe,14.56,0.13725490196078433
infringement,13.28,0.17647058823529413
infuriate,10.5,0.0784313725490196
infuriating,10.58,0.49019607843137253
infuse,14.37,0.17647058823529413
infuser,15.07,1.0980392156862746
infusion,12.12,0.35294117647058826
ingathering,13.08,NA
ingenious,10.32,2.1176470588235294
ingenuity,11.79,0.9215686274509803
ingenuous,13.35,0.21568627450980393
ingest,12.21,0.45098039215686275
ingestion,13.84,0.29411764705882354
ingle,14.4,0.0392156862745098
inglenook,16.14,NA
inglorious,14.67,0.09803921568627451
ingot,13.43,0.0392156862745098
ingrain,11.18,0.0196078431372549
ingrate,12.12,0.7450980392156863
ingratiate,13.73,0.19607843137254902
ingratiating,12.93,0.13725490196078433
ingratitude,12.21,0.27450980392156865
ingredient,7.85,2.607843137254902
ingredients,6.693135,2.1372549019607843
ingress,12.27,0.0784313725490196
ingrown,10.24,0.3333333333333333
inguinal,14.4,0.058823529411764705
ingurgitate,17,0.0196078431372549
inhabit,12.22,0.6470588235294118
inhabitable,11,0.0196078431372549
inhabitant,9.6,0.1568627450980392
inhalation,11.76,0.6470588235294118
inhalator,14.06,0.058823529411764705
inhale,7.26,2.3529411764705883
inhaler,10.26,1.1764705882352942
inharmonious,13.2,0.0196078431372549
inhere,14.7,0.09803921568627451
inherent,12.32,0.5882352941176471
inherit,9.05,3.549019607843137
inheritability,13.55,0.0196078431372549
inheritable,12.24,0.0196078431372549
inheritance,12.05,3.176470588235294
inheritor,11.16,0.0392156862745098
inhibit,11.11,0.3333333333333333
inhibition,12.78,0.43137254901960786
inhibitor,13.19,1.3137254901960784
inhospitable,11.45,0.4117647058823529
inhuman,11.37,1.7843137254901962
inhumane,11.26,0.45098039215686275
inhumanity,13.17,0.21568627450980393
inhumanly,11.47,0.0392156862745098
inimical,12,0.0392156862745098
inimitable,13.5,0.1568627450980392
iniquitous,13,0.0196078431372549
iniquity,12.8,0.5098039215686274
initial,8.29,6.372549019607843
initialize,11.74,0.0392156862745098
initially,9.606616999999998,2.0588235294117645
initiate,10.17,3.3333333333333335
initiation,9.88,1.3333333333333333
initiative,10.12,2.7450980392156863
inject,10.17,2.411764705882353
injection,10.68,4.137254901960785
injector,11.53,0.3137254901960784
injudicious,15.24,0.0196078431372549
injunction,12.5,1.2941176470588236
injunctive,15.19,0.13725490196078433
injure,7.53,1
injurious,13.79,0.11764705882352941
injury,7.56,10.196078431372548
injustice,10.89,3.196078431372549
ink,5.16,7.490196078431373
inkblot,9.26,0.0392156862745098
inker,14,0.0392156862745098
inkless,11.89,0.0196078431372549
inkling,12.89,0.6862745098039216
inkpad,8,NA
inkstand,10.85,NA
inkwell,11.76,0.2549019607843137
inky,9.29,0.21568627450980393
inlaid,13.69,0.17647058823529413
inlay,13.39,0.2549019607843137
inlet,9.76,0.45098039215686275
inmate,8.9,2.6862745098039214
inmost,12.8,0.09803921568627451
inn,7.52,8.392156862745098
innards,9.89,0.39215686274509803
innate,13.58,0.7647058823529411
inner,7.94,9.941176470588236
innermost,12.22,0.7254901960784313
innerspring,14.07,0.0196078431372549
inning,7.12,2.5098039215686274
innkeeper,8.37,0.43137254901960786
innocence,9.39,6.588235294117647
innocent,5.95,54.509803921568626
innocuous,14,0.47058823529411764
innovate,11.28,0.0784313725490196
innovating,12.78,0.0196078431372549
innovation,12.68,0.6666666666666666
innovative,11.17,1.0196078431372548
innovator,10.06,0.19607843137254902
innuendo,13.56,0.9019607843137255
innumerable,11.82,0.19607843137254902
inoculate,12.54,0.35294117647058826
inoculation,12.67,0.3333333333333333
inoffensive,11.63,0.23529411764705882
inoperable,12.58,0.6470588235294118
inoperative,12,0.29411764705882354
inopportune,13.22,0.2549019607843137
inordinate,14.6,0.29411764705882354
inorganic,13.37,0.13725490196078433
inpatient,9.06,0.11764705882352941
input,10.67,2.980392156862745
inquest,12.74,0.803921568627451
inquire,10.4,1.6862745098039216
inquirer,10.72,0.0196078431372549
inquiry,11.37,3.4901960784313726
inquisition,12.5,0.43137254901960786
inquisitive,12.12,1
inquisitiveness,12.39,0.058823529411764705
inquisitor,12.83,0.45098039215686275
insalubrious,15.75,NA
insane,7.96,38.68627450980392
insanitary,10.93,0.0196078431372549
insanity,7.33,7.666666666666667
insatiable,13.39,0.9803921568627451
inscribe,10.11,0.17647058823529413
inscription,11.53,1.7058823529411764
inscrutable,13.12,0.47058823529411764
inseam,11.05,0.1568627450980392
insect,4.75,3.156862745098039
insecticide,11.06,0.5294117647058824
insectivore,13.75,0.0392156862745098
insectivorous,13.73,0.0196078431372549
insecure,12.11,4.0588235294117645
insecurity,9.74,1.0784313725490196
inseminate,15.33,0.0784313725490196
insemination,13.84,0.6274509803921569
insensate,14.5,0.0784313725490196
insensible,13.5,0.0784313725490196
insensitive,9.91,3.7450980392156863
insensitivity,10.95,0.27450980392156865
insentient,15.27,0.0196078431372549
inseparable,10.61,1
insert,8.2,2.764705882352941
insertion,9.58,0.6274509803921569
inset,12.37,0.0196078431372549
inside,4.772365000000001,211.27450980392157
insider,11.67,0.7058823529411765
insidious,14.47,0.8823529411764706
insight,10.95,2.803921568627451
insightful,8.94,0.9803921568627451
insignia,11.94,0.803921568627451
insignificance,10.72,0.058823529411764705
insignificant,11.59,2.627450980392157
insincere,11.17,0.3137254901960784
insincerity,11.94,0.0392156862745098
insinuate,13.43,0.6470588235294118
insinuation,13.16,0.29411764705882354
insipid,16.93,0.6078431372549019
insist,8.33,17.84313725490196
insistence,11.32,0.4117647058823529
insistent,10.39,0.8431372549019608
insolate,10.44,0.0196078431372549
insole,12.21,0.0392156862745098
insolence,14.11,0.8823529411764706
insolent,13.47,1.196078431372549
insolubility,13.53,NA
insoluble,12.78,0.13725490196078433
insolvency,14.64,0.0392156862745098
insolvent,14.32,0.058823529411764705
insomnia,13.05,1.7254901960784315
insomniac,11.55,0.3137254901960784
insomuch,13.27,NA
insouciance,15.73,0.0196078431372549
insouciant,14.25,0.058823529411764705
inspect,8.21,2.549019607843137
inspection,8.47,5.882352941176471
inspector,8.84,22.03921568627451
inspiration,10.67,7.098039215686274
inspirational,10.26,1.2156862745098038
inspire,8.11,3.8823529411764706
inspirer,11.25,0.0196078431372549
inspirit,14,NA
instability,12.55,1.0196078431372548
instable,11.81,0.0392156862745098
install,10.14,2.7058823529411766
installation,10.21,1.411764705882353
instance,9.568014999999999,16.784313725490197
instant,7.05,10.784313725490197
instantaneous,11.89,0.6078431372549019
instantly,7.543185000000001,4.549019607843137
instate,11.81,0.0392156862745098
instead,6.6799680000000015,79.27450980392157
instep,12,0.3137254901960784
instigate,12.44,0.19607843137254902
instigation,12.47,0.09803921568627451
instigator,13.06,0.21568627450980393
instinct,10.65,7.647058823529412
instinctive,11.58,0.4117647058823529
instinctual,12.21,0.19607843137254902
institute,10.11,3.2549019607843137
institution,10.05,7.764705882352941
institutional,11.16,0.3333333333333333
institutionalization,13.44,0.0196078431372549
instruct,9,1.6666666666666667
instruction,7.47,2.019607843137255
instructional,11.3,0.17647058823529413
instructive,10.53,0.43137254901960786
instructor,8.19,4.705882352941177
instrument,6.94,8.098039215686274
instrumental,8.94,1.5294117647058822
instrumentation,13.05,0.19607843137254902
insubordinate,13.06,0.37254901960784315
insubordination,12.12,1.2549019607843137
insubstantial,13.42,0.35294117647058826
insufferable,11.89,0.9607843137254902
insufficiency,13.17,0.09803921568627451
insufficient,10.22,1.0588235294117647
insular,15.74,0.058823529411764705
insulate,11,0.27450980392156865
insulation,10.21,1
insulator,11.16,0.0392156862745098
insulin,11.32,2.0980392156862746
insult,8.63,12.529411764705882
insulter,11.11,0.058823529411764705
insulting,8.5,5.372549019607843
insuperable,13.3,0.0784313725490196
insupportable,12.44,0.058823529411764705
insurable,13.5,0.0196078431372549
insurance,11.4,38.333333333333336
insure,10.59,1.0588235294117647
insurgence,14.77,0.0196078431372549
insurgency,15.41,0.1568627450980392
insurgent,13.88,0.23529411764705882
insurmountable,13.06,0.27450980392156865
insurrection,12.88,0.37254901960784315
insurrectional,15.4,0.0196078431372549
intact,9.84,6.352941176470588
intaglio,17,0.0784313725490196
intake,12.84,1.2941176470588236
intangibility,13.12,0.17647058823529413
intangible,12.06,0.5294117647058824
integer,10.22,0.13725490196078433
integral,14.33,0.7254901960784313
integrate,11.47,0.7843137254901961
integration,11.21,0.6470588235294118
integrationist,16.67,0.0196078431372549
integrator,13.14,0.0392156862745098
integrity,10.72,7.196078431372549
integument,17.17,NA
intellect,10.68,2.1372549019607843
intellectual,10.9,4.588235294117647
intellectualism,15.21,0.0392156862745098
intellectuality,11.81,0.0196078431372549
intellectualization,15.94,0.0196078431372549
intellectualize,13.58,0.0392156862745098
intelligence,8.56,19.274509803921568
intelligent,8.28,13.509803921568627
intelligentsia,15.77,0.058823529411764705
intelligible,11,0.058823529411764705
intemperance,15.79,0.0196078431372549
intemperate,16.46,0.09803921568627451
intend,8.94,23.19607843137255
intendant,14,0.0196078431372549
intense,9.67,10.196078431372548
intensifier,13.56,0.058823529411764705
intensify,13,0.23529411764705882
intensity,11.26,2.4901960784313726
intensive,12.95,2.196078431372549
intent,9.37,5.607843137254902
intention,9.42,10.96078431372549
intentional,8.74,1.4705882352941178
intentionality,11.18,0.11764705882352941
intentioned,12.28,0.0392156862745098
inter,11.73,0.35294117647058826
interact,9.58,1.4313725490196079
interaction,9.42,1.1764705882352942
interactive,10.84,0.5490196078431373
interagency,13.55,0.39215686274509803
interbank,15,0.0196078431372549
intercede,12.78,0.49019607843137253
intercellular,13.33,0.0196078431372549
intercept,10.53,4.215686274509804
interception,9.5,0.5686274509803921
interceptor,11.11,0.23529411764705882
intercession,12.31,0.11764705882352941
interchange,9.94,0.29411764705882354
interchangeability,12.5,0.0196078431372549
interchangeable,10.16,0.39215686274509803
intercity,15.18,0.058823529411764705
intercollegiate,15.14,0.0784313725490196
intercom,8.79,2.0980392156862746
interconnect,11.47,0.0196078431372549
interconnectedness,13.28,0.0784313725490196
interconnecting,12.88,0.0392156862745098
interconnection,12.58,0.0196078431372549
intercontinental,11.94,0.11764705882352941
intercooler,10.85,0.0196078431372549
intercourse,11.72,3.784313725490196
intercut,13.75,0.0392156862745098
interdepartmental,14.64,0.0392156862745098
interdependent,12.84,0.0196078431372549
interdict,14.75,0.0784313725490196
interdiction,14.71,0.09803921568627451
interdisciplinary,14.69,0.0196078431372549
interest,7.37,50.94117647058823
interested,8.83,85.76470588235294
interesting,6.95,86.68627450980392
interface,12.85,1.5098039215686274
interfaith,14.87,0.11764705882352941
interfere,10.44,9.529411764705882
interference,10.28,4.647058823529412
interferon,18,0.058823529411764705
intergalactic,11.1,0.7647058823529411
interim,13.41,0.6862745098039216
interior,9.32,5.235294117647059
interject,11.68,0.45098039215686275
interjection,13.5,0.058823529411764705
interlace,12.61,0.0392156862745098
interleague,13.29,0.0392156862745098
interline,13.86,NA
interlock,11.06,0.35294117647058826
interlocking,8.89,0.21568627450980393
interlocutory,14.64,0.058823529411764705
interloper,14,0.19607843137254902
interlude,11.56,0.43137254901960786
intermarry,12.79,0.0196078431372549
intermediary,13.76,0.3333333333333333
intermediate,8.61,0.45098039215686275
interment,14.06,0.11764705882352941
interminable,16.23,0.3137254901960784
intermingle,12.78,0.09803921568627451
intermission,10.89,1.3529411764705883
intermittent,13,0.5490196078431373
intermix,11.76,0.1568627450980392
intermountain,13.5,0.0196078431372549
intern,14,4.549019607843137
internal,10.39,9.843137254901961
internalize,13.88,0.0784313725490196
international,8.67,14.215686274509803
internationalist,14.8,0.0392156862745098
interne,14.8,NA
internecine,14.83,0.0392156862745098
internet,12.33,6.549019607843137
internist,15.56,0.27450980392156865
internment,12.78,0.35294117647058826
internship,12.94,2.980392156862745
internuncio,14.5,NA
interoffice,16.12,0.45098039215686275
interpenetrate,14,0.0196078431372549
interpersonal,15.21,0.27450980392156865
interplanetary,10.69,0.27450980392156865
interplay,11.25,0.0784313725490196
interpolation,13.6,0.0392156862745098
interpose,13.7,0.0196078431372549
interposition,12.317521,NA
interpret,9.56,2.450980392156863
interpretation,10.17,2.549019607843137
interpretational,13.8,0.0196078431372549
interpretative,12.72,0.0196078431372549
interpreter,11,1.7843137254901962
interpretive,11.88,0.4117647058823529
interracial,12.15,0.2549019607843137
interrelate,14.33,NA
interrelated,13.11,0.0784313725490196
interrelationship,14.82,0.0392156862745098
interrogate,11.44,1.9215686274509804
interrogation,10.67,5.666666666666667
interrogative,11.65,0.0392156862745098
interrogator,12.32,0.3333333333333333
interrogatory,13.93,0.058823529411764705
interrupt,6.94,18.725490196078432
interrupter,9.56,0.058823529411764705
interruption,7.95,1.8823529411764706
interruptive,9,0.0196078431372549
interscholastic,12.88,0.0392156862745098
intersect,11.28,0.3137254901960784
intersection,10.17,2.2745098039215685
interspecies,13.59,0.058823529411764705
intersperse,14,0.0196078431372549
interstate,9.68,2.156862745098039
interstellar,12.27,0.6470588235294118
interstice,17.4,NA
interstitial,15,0.0392156862745098
intertwine,11,0.1568627450980392
interval,10.56,0.8823529411764706
intervene,11.72,1.411764705882353
intervention,13.11,3.6470588235294117
interventionist,16.07,0.058823529411764705
interview,10.53,29.50980392156863
interviewee,11.79,0.0784313725490196
interviewer,10.11,0.43137254901960786
interweave,11.35,0.0196078431372549
intestate,13.09,NA
intestinal,10.72,0.6274509803921569
intestine,9.28,1.0196078431372548
intimacy,12.58,3.2745098039215685
intimate,13.29,6.96078431372549
intimation,12.594603,NA
intimidate,11.22,1.7058823529411764
intimidating,10.47,1.3725490196078431
intimidation,9.95,0.5490196078431373
intimidator,11.58,0.0196078431372549
into,6.520113,844.5882352941177
intolerable,12.23,1.3529411764705883
intolerance,11.4,0.6666666666666666
intolerant,11,0.8627450980392157
intonation,12.24,0.19607843137254902
intone,12.71,0.0196078431372549
intoxicate,11.33,0.0392156862745098
intoxicating,12.15,0.9607843137254902
intoxication,11.33,0.37254901960784315
intracranial,14.94,0.45098039215686275
intractable,12.43,0.11764705882352941
intrados,18.5,NA
intramural,13,0.0784313725490196
intramuscular,13.18,0.058823529411764705
intranet,15.47,0.0784313725490196
intransigence,16.5,0.058823529411764705
intransigent,14.5,0.0784313725490196
intransitive,15.19,0.058823529411764705
intraocular,17,0.0196078431372549
intraparty,15.8,0.0196078431372549
intrastate,14.75,0.0392156862745098
intrauterine,16.64,0.0784313725490196
intravascular,14.47,0.0392156862745098
intravenous,15.29,0.6274509803921569
intrepid,11,0.6078431372549019
intrepidity,13.71,0.0392156862745098
intricacy,11.9,0.0784313725490196
intricate,11.5,1.0392156862745099
intrigue,10.68,1.5098039215686274
intrigued,10.932111,1.7647058823529411
intriguing,10.31,2.549019607843137
intrinsic,15.54,0.19607843137254902
intro,8.84,2
introduce,8.21,34.72549019607843
introducer,9.21,0.058823529411764705
introduction,8,4.2745098039215685
introductory,9.56,0.3333333333333333
introspect,12.25,0.0196078431372549
introspection,14.22,0.17647058823529413
introspective,13.57,0.29411764705882354
introvert,12.41,0.058823529411764705
intrude,9.44,2.5294117647058822
intruder,10.68,3.6470588235294117
intrusion,10.24,2.4901960784313726
intrusive,13.31,0.6078431372549019
intubate,16.248541,1.8823529411764706
intubation,15.12,0.9607843137254902
intuit,12,0.0196078431372549
intuition,10.58,3.4313725490196076
intuitive,12.74,1.0588235294117647
inundation,15.27,0.0196078431372549
inure,15.67,0.0196078431372549
inurnment,13,0.0196078431372549
invade,9.39,3.0588235294117645
invader,11.33,0.5490196078431373
invalid,10.5,1.7254901960784315
invalidate,12.26,0.35294117647058826
invalidation,14.06,0.0196078431372549
invalidism,13.56,0.0196078431372549
invaluable,11.71,1.2941176470588236
invariable,11.71,0.0784313725490196
invariance,15.94,0.0392156862745098
invasion,9.33,8.509803921568627
invasive,12.56,1.1568627450980393
invective,12.62,0.0392156862745098
inveigle,12.5,0.058823529411764705
invent,8.16,4.607843137254902
invention,8.33,6.078431372549019
inventive,9.56,0.9019607843137255
inventiveness,11.82,0.11764705882352941
inventor,8,2.2941176470588234
inventory,11.52,4.666666666666667
inverse,14.58,0.27450980392156865
inversion,12.89,0.2549019607843137
invert,11.79,0.11764705882352941
invertebrate,10.78,0.0196078431372549
inverted,12.37,0.7843137254901961
inverter,12.94,0.0392156862745098
invest,12.53,4.7254901960784315
investigate,9,9.470588235294118
investigation,9.89,29.235294117647058
investigative,10.68,1.607843137254902
investigator,9.32,6.098039215686274
investiture,16.23,0.0392156862745098
investment,11.39,9.745098039215685
investor,10.22,1.2745098039215685
inveterate,11.93,0.0392156862745098
invigilate,14.69,0.0392156862745098
invigorate,11.56,0.058823529411764705
invigorated,13.21,0.13725490196078433
invigorating,13.06,0.29411764705882354
invincibility,10.5,0.09803921568627451
invincible,10.5,3.019607843137255
inviolability,13.14,0.0392156862745098
inviolable,16.07,0.0392156862745098
inviolate,13.92,0.1568627450980392
invisibility,8.4,0.6666666666666666
invisible,7.06,12.352941176470589
invitation,6.38,14.882352941176471
invitational,10.56,0.09803921568627451
invite,6.79,29.58823529411765
invitee,11.35,0.0392156862745098
inviter,8.79,0.0196078431372549
invocation,14.07,0.058823529411764705
invoice,14.17,1.0392156862745099
invoke,14.11,1
involuntary,11.95,1.0196078431372548
involve,9.71,6.470588235294118
involvement,9.22,4.882352941176471
invulnerable,11,0.7058823529411765
inward,7.543185000000001,0.7843137254901961
iodide,15.07,0.17647058823529413
iodine,11.18,1.2549019607843137
ion,13.82,0.39215686274509803
ionic,14.19,0.1568627450980392
ionization,15.76,0.23529411764705882
ionosphere,14.53,0.19607843137254902
iota,12.47,0.45098039215686275
ipecac,14.92,0.4117647058823529
irascibility,15.78,NA
irascible,15.78,0.058823529411764705
irate,11.2,0.6078431372549019
ire,12.14,0.27450980392156865
irenic,17.67,NA
iridescent,14.87,0.058823529411764705
iridium,14.41,0.23529411764705882
iris,8.960566000000002,5.294117647058823
irk,11.33,0.09803921568627451
irksome,11.6,0.17647058823529413
iron,7.32,17.941176470588236
ironbark,15.5,0.0196078431372549
ironbound,12.83,0.0196078431372549
ironclad,11.39,0.5098039215686274
ironer,8.67,0.058823529411764705
ironic,11.78,6.117647058823529
ironical,14.17,0.11764705882352941
ironingboard,6.584055000000001,NA
ironmonger,15.86,0.0196078431372549
ironstone,12.82,0.0196078431372549
ironwood,14.1,0.0196078431372549
ironwork,11.12,0.058823529411764705
ironworks,12.23,0.1568627450980392
irony,11.4,4.568627450980392
irradiate,13.24,0.11764705882352941
irradiation,12.43,0.0196078431372549
irrational,11.28,2.9215686274509802
irrationality,12.05,0.0196078431372549
irreconcilable,14.41,0.11764705882352941
irrecoverable,11.95,0.0196078431372549
irredeemable,12.89,0.058823529411764705
irreducible,12.19,0.0196078431372549
irrefutable,14.65,0.2549019607843137
irregular,9.16,2.5294117647058822
irregularity,12.63,0.39215686274509803
irrelevancy,11.44,0.058823529411764705
irrelevant,11.06,5.137254901960785
irreligious,14.59,0.0392156862745098
irremovable,12.78,0.0196078431372549
irreparable,12.44,0.6666666666666666
irreplaceable,10.67,0.8431372549019608
irrepressible,12.22,0.19607843137254902
irreproachable,12.44,0.0392156862745098
irresistibility,10.89,0.0196078431372549
irresistible,10.16,3.235294117647059
irresponsibility,11.32,0.1568627450980392
irresponsible,9.72,4.647058823529412
irretrievable,12.28,0.058823529411764705
irreverence,13.59,0.17647058823529413
irreverent,12.68,0.13725490196078433
irreversible,11.06,0.803921568627451
irrevocability,13.67,0.0196078431372549
irrevocable,14.28,0.37254901960784315
irrigate,9.28,0.6078431372549019
irrigation,10.94,0.8431372549019608
irritability,11.72,0.21568627450980393
irritable,8.67,1.4509803921568627
irritant,10.11,0.11764705882352941
irritate,9.47,0.9411764705882353
irritating,8.53,2.176470588235294
irritation,9.84,0.6274509803921569
ischemia,18,0.09803921568627451
ischemic,15.7,0.4117647058823529
isinglass,12.5,0.0196078431372549
island,7.41,39.568627450980394
islander,10.16,0.0392156862745098
isle,9.65,1.2156862745098038
isobar,16.58,NA
isolate,10.6,2.8823529411764706
isolation,8.94,3.0980392156862746
isolationism,12.35,0.058823529411764705
isolationist,13.63,0.13725490196078433
isomeric,16.08,NA
isomerism,16,0.11764705882352941
isometric,13.32,0.0784313725490196
isometrics,15.12,0.13725490196078433
isopropyl,12.79,0.13725490196078433
isosceles,12.47,0.21568627450980393
isothermal,14.38,0.0196078431372549
isotonic,14.53,0.0392156862745098
isotope,14.47,0.49019607843137253
isotopic,15.87,0.058823529411764705
issuance,12.76,0.058823529411764705
issue,8.6,34.13725490196079
isthmian,15.5,NA
isthmus,14.08,0.09803921568627451
it,4.39937,18896.313725490196
italic,9.68,0.058823529411764705
itch,5.05,4.176470588235294
itchiness,5.79,0.0196078431372549
itchy,5.16,2.2745098039215685
item,5.68,12.313725490196079
itemize,12.65,0.09803921568627451
itemized,12.1,0.23529411764705882
iterate,13.53,0.0196078431372549
iteration,14.85,0.058823529411764705
itinerant,15,0.0196078431372549
itinerary,11.84,1.6666666666666667
itself,6.424200000000001,39.78431372549019
ivory,9.39,1.392156862745098
jab,8.42,3.3529411764705883
jabber,9.67,0.49019607843137253
jabberwocky,13.69,0.058823529411764705
jabot,16.25,NA
jacaranda,14,0.0196078431372549
jacinth,12,NA
jack,6.957050000000001,251.58823529411765
jackal,12.17,1.588235294117647
jackanapes,13.33,0.0784313725490196
jackass,10,6.803921568627451
jackboot,16.56,0.0196078431372549
jackbooted,14.44,0.0196078431372549
jackdaw,10.83,0.0196078431372549
jacket,3.95,33.411764705882355
jacketed,11.38,0.058823529411764705
jackhammer,8.1,0.5294117647058824
jackknife,10.06,0.17647058823529413
jackleg,13.5,0.0196078431372549
jackpot,7.39,3.7058823529411766
jackrabbit,7.28,0.6470588235294118
jacquard,15.25,0.0392156862745098
jade,10.17,5.078431372549019
jaded,11.61,0.7843137254901961
jag,12.317521,1.7450980392156863
jagged,8.11,0.5686274509803921
jaguar,7.78,2.372549019607843
jai,16.25,0.29411764705882354
jail,5.74,70.62745098039215
jailbait,12.21,0.27450980392156865
jailbird,9.42,0.6666666666666666
jailbreak,8.83,0.5098039215686274
jailer,10.2,1.5098039215686274
jailhouse,7.11,1.3529411764705883
jalapeno,11.33,0.11764705882352941
jalopy,10.21,0.7058823529411765
jam,6.56,13.529411764705882
jamb,12.92,0.0392156862745098
jambalaya,11.94,0.23529411764705882
jamboree,9.12,0.5294117647058824
jammer,11.56,0.49019607843137253
jangle,8,0.3333333333333333
janitor,7.21,5.7254901960784315
janitorial,11.16,0.43137254901960786
janitress,13,0.0196078431372549
january,5.5183550000000015,6.686274509803922
japan,7.330045,15.509803921568627
jape,15.7,0.0784313725490196
japery,13.6,0.0196078431372549
jar,5.44,8.313725490196079
jargon,11.94,0.6078431372549019
jarhead,11.89,0.45098039215686275
jasmine,10.26,5.450980392156863
jasper,10.687,4.529411764705882
jaundice,13.05,0.27450980392156865
jaundiced,13.69,0.21568627450980393
jaunt,14.94,0.37254901960784315
jaunty,10.94,0.17647058823529413
java,12.63,1.5294117647058822
javelin,9.44,0.47058823529411764
jaw,5.33,7.137254901960785
jawbone,8.53,0.4117647058823529
jawbreaker,6.89,0.11764705882352941
jaws,5.28,2.607843137254902
jay,8.12932,16.098039215686274
jaybird,8.59,0.21568627450980393
jaywalk,10.33,0.09803921568627451
jaywalker,9.45,0.058823529411764705
jazz,8.5,11.92156862745098
jazzman,11.88,0.0392156862745098
jazzy,9.39,0.49019607843137253
jealous,7.42,38.27450980392157
jealousy,7.61,5.745098039215686
jean,6.115147,17.725490196078432
jeans,5.26,6.607843137254902
jeep,6.32,10.27450980392157
jeer,11.88,0.058823529411764705
jeering,12.73,0.39215686274509803
jejune,17.33,0.1568627450980392
jejunum,14.5,0.0784313725490196
jellied,8,0.09803921568627451
jelly,4.11,7.117647058823529
jellybean,5.63,0.45098039215686275
jellyfish,6.61,1.4509803921568627
jellylike,11.06,0.0196078431372549
jellyroll,9.59,0.0784313725490196
jennet,17.67,NA
jeopardize,11.5,2.8823529411764706
jeopardy,8.63,3.4313725490196076
jerk,8.31,33.13725490196079
jerker,9.57,0.0196078431372549
jerkin,13.89,0.37254901960784315
jerkwater,12.44,0.13725490196078433
jerky,8.94,2.2745098039215685
jeroboam,12.6,0.0196078431372549
jersey,8.960566000000002,18.098039215686274
jest,11.21,1.3333333333333333
jester,10.28,2.2941176470588234
jet,5.39,14.137254901960784
jetliner,9.4,0.058823529411764705
jetsam,12.11,0.17647058823529413
jettison,12.38,0.7254901960784313
jetty,13,0.2549019607843137
jewel,6.22,7.235294117647059
jeweled,8.06,0.29411764705882354
jeweler,9.5,1.0392156862745099
jewelry,6.67,11.058823529411764
jib,12.93,0.7058823529411765
jibber,8.6,0.27450980392156865
jibe,11.86,0.35294117647058826
jiff,9.13,0.5098039215686274
jiffy,9.33,1.5686274509803921
jig,8.7,1.7058823529411764
jigger,12.08,0.19607843137254902
jiggle,7.48,1.2156862745098038
jigsaw,7.63,1.8627450980392157
jihad,15.38,0.7647058823529411
jillion,9.14,0.19607843137254902
jilt,12.28,0.0392156862745098
jimsonweed,16.17,0.23529411764705882
jingle,5.21,5.0588235294117645
jingo,14.9,0.0784313725490196
jingoist,13.33,0.0196078431372549
jinx,7.89,4
jitney,12.44,0.13725490196078433
jitter,9.56,0.1568627450980392
jitterbug,8.26,0.37254901960784315
jittery,9,0.4117647058823529
jive,10.33,1.6862745098039216
job,5.39,413
jobber,14.56,0.0196078431372549
jobholder,11.78,NA
jobless,8.56,0.3333333333333333
jockey,8.28,4.8431372549019605
jockstrap,9.95,0.43137254901960786
jocose,13.67,0.0784313725490196
jocular,14.42,0.0196078431372549
jocularity,14.5,0.13725490196078433
jocund,14.33,0.0784313725490196
jodhpur,12.44,0.0392156862745098
jog,6.21,2.411764705882353
jogger,8.26,0.47058823529411764
jogging,9.51473,2.5686274509803924
joggle,9.17,0.0196078431372549
join,5.83,83.43137254901961
joiner,11.35,0.3333333333333333
joinery,12.3,0.0196078431372549
joint,9.05,27.54901960784314
joist,11.95,0.058823529411764705
jojoba,11.5,0.11764705882352941
joke,5.2,73.01960784313725
joker,6.55,4.568627450980392
jokester,7.61,0.0784313725490196
jokey,7.64,0.0784313725490196
jollification,13.09,0.0196078431372549
jolliness,8.88,0.0196078431372549
jollity,11.75,0.0196078431372549
jolly,6.594712000000001,7.490196078431373
jolt,9.44,1.3725490196078431
jolty,10.64,0.0196078431372549
jonquil,14,0.0392156862745098
josh,8.949909,20.372549019607842
jostle,9.94,0.09803921568627451
jot,8.17,0.7254901960784313
joule,12.73,0.0196078431372549
jour,14.53,0.6666666666666666
journal,8.5,8.882352941176471
journalism,10.35,3.823529411764706
journalist,10.11,6.098039215686274
journalistic,13.12,0.6862745098039216
journey,7.67,19.941176470588236
journeyman,12.88,0.0392156862745098
journo,14.75,0.19607843137254902
joust,10.63,1.1372549019607843
jouster,12.43,0.058823529411764705
jovial,11.33,0.21568627450980393
joviality,13.12,0.0196078431372549
jowl,12.44,0.0784313725490196
joy,6.74,28.54901960784314
joyful,7.05,1.4901960784313726
joyfulness,7.68,0.0196078431372549
