_id,iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
ObjectId(5ffe1049e76abe1e67949359),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,walking,5292.045000000158,tangram,isolated,B1.jpg,NA,survey-text,23,134325
ObjectId(5ffe104de76abe1e6794935a),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,3655.339999999327,tangram,isolated,tangram-119.jpg,NA,survey-text,24,138501
ObjectId(5ffe104ee76abe1e6794935b),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,scared,10092.070000013337,tangram,isolated,W1.jpg,NA,survey-text,27,235235
ObjectId(5ffe1050e76abe1e6794935c),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,kicking,2978.530000000319,tangram,isolated,tangram-48.jpg,NA,survey-text,25,141984
ObjectId(5ffe1055e76abe1e6794935e),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,bowing,5780.564999993658,tangram,isolated,C1.jpg,NA,survey-text,28,241520
ObjectId(5ffe1056e76abe1e6794935f),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,praising,5081.65499999997,tangram,isolated,tangram-53.jpg,NA,survey-text,26,147570
ObjectId(5ffe105be76abe1e67949361),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,walking,4942.885000000388,tangram,isolated,tangram-96.jpg,NA,survey-text,27,153017
ObjectId(5ffe1060e76abe1e67949362),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,stiff,11031.214999995427,tangram,isolated,tangram-64.jpg,NA,survey-text,29,253064
ObjectId(5ffe1061e76abe1e67949363),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,running,4843.049999999494,tangram,isolated,W1.jpg,NA,survey-text,28,158365
ObjectId(5ffe1064e76abe1e67949364),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,dancing,2582.1400000004214,tangram,isolated,tangram-99.jpg,NA,survey-text,29,161451
ObjectId(5ffe1065e76abe1e67949365),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,ringing,4264.490000001388,tangram,isolated,tangram-6.jpg,NA,survey-text,30,257845
ObjectId(5ffe1066e76abe1e67949366),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,Statue,12528.18500000285,tangram,isolated,tangram-74.jpg,NA,survey-text,2,361023
ObjectId(5ffe1068e76abe1e67949367),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,bending,4031.074999999866,tangram,isolated,tangram-178.jpg,NA,survey-text,30,165989
ObjectId(5ffe106ce76abe1e67949368),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,starting,6654.374999983702,tangram,isolated,tangram-55.jpg,NA,survey-text,31,265003
ObjectId(5ffe106ce76abe1e67949369),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,yoga,5758.069999981672,tangram,isolated,tangram-108.jpg,NA,survey-text,3,367285
ObjectId(5ffe106de76abe1e6794936a),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,4270.204999999813,tangram,isolated,L1.jpg,NA,survey-text,31,170764
ObjectId(5ffe1076e76abe1e6794936b),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,kicking,9184.16999996407,tangram,isolated,tangram-164.jpg,NA,survey-text,4,376977
ObjectId(5ffe107ae76abe1e6794936c),full_sample,163,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,selling,13574.219999980414,tangram,isolated,tangram-71.jpg,NA,survey-text,32,279081
ObjectId(5ffe107be76abe1e6794936d),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,carrying,4155.7449999963865,tangram,isolated,tangram-9.jpg,NA,survey-text,5,381645
ObjectId(5ffe107de76abe1e6794936e),full_sample,69,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,flailing,15204.125000000204,tangram,isolated,tangram-106.jpg,NA,survey-text,32,186474
ObjectId(5ffe107ee76abe1e6794936f),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,sad,2925.4349999828264,tangram,isolated,B1.jpg,NA,survey-text,6,385077
ObjectId(5ffe1082e76abe1e67949370),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,dancing,3900.710000016261,tangram,isolated,tangram-187.jpg,NA,survey-text,7,389493
ObjectId(5ffe108ce76abe1e67949371),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,posing,8845.770000014454,tangram,isolated,F1.jpg,NA,survey-text,8,398849
ObjectId(5ffe1091e76abe1e67949374),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,yawning,4421.520000032615,tangram,isolated,tangram-96.jpg,NA,survey-text,9,403789
ObjectId(5ffe1097e76abe1e67949375),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,man,5982.03499999363,tangram,isolated,R1.jpg,NA,survey-text,2,23174
ObjectId(5ffe1098e76abe1e67949376),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,ballet,6937.289999972563,tangram,isolated,tangram-168.jpg,NA,survey-text,10,411229
ObjectId(5ffe109be76abe1e67949377),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,3081.3750000088476,tangram,isolated,tangram-178.jpg,NA,survey-text,3,26766
ObjectId(5ffe109ce76abe1e67949378),full_sample,118,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,standing,3380.8399999979883,tangram,isolated,C2.jpg,NA,survey-text,11,415125
ObjectId(5ffe109ee76abe1e67949379),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,running,2371.255000005476,tangram,isolated,tangram-67.jpg,NA,survey-text,4,29646
ObjectId(5ffe10a2e76abe1e6794937a),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sitting,3263.8549999683164,tangram,isolated,tangram-120.jpg,NA,survey-text,5,33421
ObjectId(5ffe10a8e76abe1e6794937b),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,reading,5440.4799999902025,tangram,isolated,J1.jpg,NA,survey-text,6,39373
ObjectId(5ffe10b1e76abe1e6794937e),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,women,8418.089999991935,tangram,isolated,tangram-111.jpg,NA,survey-text,7,48301
ObjectId(5ffe10bfe76abe1e6794937f),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,judge,14235.539999965113,tangram,isolated,tangram-53.jpg,NA,survey-text,8,63045
ObjectId(5ffe10c4e76abe1e67949381),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,teen,4003.1299999682233,tangram,isolated,W1.jpg,NA,survey-text,9,67556
ObjectId(5ffe10c7e76abe1e67949383),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sad,2266.475000011269,tangram,isolated,C2.jpg,NA,survey-text,10,70332
ObjectId(5ffe10cce76abe1e67949384),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,focus,4443.150000006426,tangram,isolated,tangram-108.jpg,NA,survey-text,11,75285
ObjectId(5ffe10cee76abe1e67949385),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1490.7050000037998,tangram,isolated,tangram-32.jpg,NA,survey-text,12,77285
ObjectId(5ffe10d0e76abe1e67949386),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,2171.7049999861047,tangram,isolated,P1.jpg,NA,survey-text,13,79966
ObjectId(5ffe10d7e76abe1e67949387),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,inspecting,15978.344999981346,tangram,isolated,tangram-6.jpg,NA,survey-text,2,298853
ObjectId(5ffe10d8e76abe1e67949388),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,costume,6922.505000024103,tangram,isolated,M1.jpg,NA,survey-text,14,87397
ObjectId(5ffe10dce76abe1e67949389),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,reading,3401.949999970384,tangram,isolated,tangram-6.jpg,NA,survey-text,15,91309
ObjectId(5ffe10e0e76abe1e6794938a),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,walking,8496.034999989206,tangram,isolated,tangram-96.jpg,NA,survey-text,3,307852
ObjectId(5ffe10e3e76abe1e6794938b),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,stretching,7034.944999963045,tangram,isolated,tangram-168.jpg,NA,survey-text,16,98853
ObjectId(5ffe10e6e76abe1e6794938c),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,running,5251.584999990882,tangram,isolated,R1.jpg,NA,survey-text,4,313605
ObjectId(5ffe10ede76abe1e6794938d),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,sitting,6539.744999987306,tangram,isolated,tangram-143.jpg,NA,survey-text,5,320647
ObjectId(5ffe10efe76abe1e6794938e),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,strawberry,10956.795000005513,catch,NA,catch_trial.jpg,NA,survey-text,17,110317
ObjectId(5ffe10f1e76abe1e6794938f),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,running,3667.809999984456,tangram,isolated,N1.jpg,NA,survey-text,6,324818
ObjectId(5ffe10f3e76abe1e67949390),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,lying,3649.459999985993,tangram,isolated,D1.jpg,NA,survey-text,18,114478
ObjectId(5ffe10f5e76abe1e67949391),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1586.9950000196695,tangram,isolated,N1.jpg,NA,survey-text,19,116573
ObjectId(5ffe10f6e76abe1e67949392),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,dancing,4504.829999990761,tangram,isolated,tangram-119.jpg,NA,survey-text,7,329825
ObjectId(5ffe10fae76abe1e67949393),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,jumping,4307.484999997541,tangram,isolated,E1.jpg,NA,survey-text,20,121389
ObjectId(5ffe10fae76abe1e67949394),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,running,3963.870000006864,tangram,isolated,tangram-55.jpg,NA,survey-text,8,334292
ObjectId(5ffe10ffe76abe1e67949395),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,throwing,4425.479999976233,tangram,isolated,A2.jpg,NA,survey-text,9,339219
ObjectId(5ffe1101e76abe1e67949396),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,diamond,6354.644999955781,tangram,isolated,Y1.jpg,NA,survey-text,21,128253
ObjectId(5ffe1106e76abe1e67949397),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,eating,4828.05000001099,tangram,isolated,tangram-179.jpg,NA,survey-text,22,133592
ObjectId(5ffe1107e76abe1e67949398),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,kicking,7707.064999995055,tangram,isolated,tangram-164.jpg,NA,survey-text,10,347428
ObjectId(5ffe110ce76abe1e67949399),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,dancing,4145.365000003949,tangram,isolated,tangram-187.jpg,NA,survey-text,11,352076
ObjectId(5ffe110de76abe1e6794939a),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,waving,6317.970000032801,tangram,isolated,tangram-146.jpg,NA,survey-text,23,140421
ObjectId(5ffe1113e76abe1e6794939b),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,leaning,5965.459999977611,tangram,isolated,tangram-140.jpg,NA,survey-text,12,358544
ObjectId(5ffe1114e76abe1e6794939c),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,exposing,6579.969999962486,tangram,isolated,tangram-103.jpg,NA,survey-text,24,147511
ObjectId(5ffe1117e76abe1e6794939d),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,dancing,4324.024999979883,tangram,isolated,tangram-99.jpg,NA,survey-text,13,363370
ObjectId(5ffe1118e76abe1e6794939e),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,kicking,3385.604999959469,tangram,isolated,tangram-48.jpg,NA,survey-text,25,151405
ObjectId(5ffe111de76abe1e6794939f),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,bending,4737.994999974035,tangram,isolated,tangram-9.jpg,NA,survey-text,26,156653
ObjectId(5ffe111ee76abe1e679493a0),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,running,5847.1300000092015,tangram,isolated,tangram-67.jpg,NA,survey-text,14,369720
ObjectId(5ffe1121e76abe1e679493a1),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,jumping,3978.4900000086054,tangram,isolated,tangram-8.jpg,NA,survey-text,27,161141
ObjectId(5ffe1125e76abe1e679493a2),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sitting,2879.2400000384077,tangram,isolated,G1.jpg,NA,survey-text,28,164533
ObjectId(5ffe1127e76abe1e679493a3),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,kicking,8405.594999989262,tangram,isolated,tangram-48.jpg,NA,survey-text,15,378628
ObjectId(5ffe112ae76abe1e679493a4),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,stand,5090.615000051912,tangram,isolated,tangram-4.jpg,NA,survey-text,29,170133
ObjectId(5ffe112de76abe1e679493a5),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,strolling,6028.3049999852665,tangram,isolated,B1.jpg,NA,survey-text,16,385159
ObjectId(5ffe112de76abe1e679493a6),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,2435.1499999756925,tangram,isolated,A2.jpg,NA,survey-text,30,173077
ObjectId(5ffe1131e76abe1e679493a7),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,3410.2399999974295,tangram,isolated,B1.jpg,NA,survey-text,31,176996
ObjectId(5ffe1135e76abe1e679493a8),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,jump,2835.574999975506,tangram,isolated,O1.jpg,NA,survey-text,32,180341
ObjectId(5ffe1138e76abe1e679493a9),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,strawberry,10297.420000017155,catch,NA,catch_trial.jpg,NA,survey-text,17,395958
ObjectId(5ffe1141e76abe1e679493aa),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,jogging,8852.619999990566,tangram,isolated,tangram-90.jpg,NA,survey-text,18,405313
ObjectId(5ffe1146e76abe1e679493ab),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,standing,3778.5149999835994,tangram,isolated,tangram-44.jpg,NA,survey-text,19,409594
ObjectId(5ffe114ee76abe1e679493ac),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,throwing,7938.114999997197,tangram,isolated,F1.jpg,NA,survey-text,20,418034
ObjectId(5ffe1154e76abe1e679493ad),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,presenting,5147.965000011027,tangram,isolated,I1.jpg,NA,survey-text,21,423684
ObjectId(5ffe1157e76abe1e679493ae),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,throwing,2846.1349999997765,tangram,isolated,tangram-150.jpg,NA,survey-text,22,427033
ObjectId(5ffe115ce76abe1e679493af),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,reading,4056.604999990668,tangram,isolated,Y1.jpg,NA,survey-text,23,431592
ObjectId(5ffe1163e76abe1e679493b0),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,chasing,6663.245000003371,tangram,isolated,W1.jpg,NA,survey-text,24,438758
ObjectId(5ffe1167e76abe1e679493b1),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,standing,4118.190000008326,tangram,isolated,P1.jpg,NA,survey-text,25,443379
ObjectId(5ffe116de76abe1e679493b4),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,leaning,5548.0399999942165,tangram,isolated,tangram-146.jpg,NA,survey-text,26,449429
ObjectId(5ffe1170e76abe1e679493b5),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,4570.145000005141,tangram,isolated,A1.jpg,NA,survey-text,2,13713
ObjectId(5ffe1172e76abe1e679493b6),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1790.9599999547936,tangram,isolated,tangram-119.jpg,NA,survey-text,3,16024
ObjectId(5ffe1173e76abe1e679493b7),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,standing,4638.57999999891,tangram,isolated,tangram-171.jpg,NA,survey-text,27,454569
ObjectId(5ffe1174e76abe1e679493b8),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1714.5350000355393,tangram,isolated,tangram-67.jpg,NA,survey-text,4,18247
ObjectId(5ffe1176e76abe1e679493b9),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,standing,2957.45500002522,tangram,isolated,tangram-120.jpg,NA,survey-text,28,458029
ObjectId(5ffe1179e76abe1e679493ba),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,kicking,4218.105000036303,tangram,isolated,tangram-187.jpg,NA,survey-text,5,22976
ObjectId(5ffe117de76abe1e679493bb),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,stand,3540.785000019241,tangram,isolated,tangram-4.jpg,NA,survey-text,6,27032
ObjectId(5ffe1180e76abe1e679493bc),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,2017.5250000320375,tangram,isolated,A2.jpg,NA,survey-text,7,29560
ObjectId(5ffe1182e76abe1e679493bd),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,handstand,11609.089999983553,tangram,isolated,tangram-4.jpg,NA,survey-text,29,470140
ObjectId(5ffe1183e76abe1e679493be),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sitting,2760.74499997776,tangram,isolated,tangram-164.jpg,NA,survey-text,8,32831
ObjectId(5ffe1187e76abe1e679493bf),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,catching,4366.594999999506,tangram,isolated,tangram-106.jpg,NA,survey-text,30,475009
ObjectId(5ffe1187e76abe1e679493c0),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,running,4009.630000044126,tangram,isolated,V1.jpg,NA,survey-text,9,37352
ObjectId(5ffe118be76abe1e679493c1),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,3483.345000015106,tangram,isolated,tangram-126.jpg,NA,survey-text,10,41344
ObjectId(5ffe1195e76abe1e679493c2),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,boating,13852.925000013784,tangram,isolated,D1.jpg,NA,survey-text,31,489364
ObjectId(5ffe1199e76abe1e679493c3),full_sample,57,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,running,2906.3699999824166,tangram,isolated,L1.jpg,NA,survey-text,32,492772
ObjectId(5ffe1199e76abe1e679493c4),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,ship,13174.869999988005,tangram,isolated,tangram-143.jpg,NA,survey-text,11,55030
ObjectId(5ffe119de76abe1e679493c5),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,3768.42499995837,tangram,isolated,tangram-44.jpg,NA,survey-text,12,59310
ObjectId(5ffe11a2e76abe1e679493c6),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,speak,4039.069999998901,tangram,isolated,H1.jpg,NA,survey-text,13,63863
ObjectId(5ffe11a4e76abe1e679493c7),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sad,2071.315000008326,tangram,isolated,B1.jpg,NA,survey-text,14,66446
ObjectId(5ffe11a7e76abe1e679493c8),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,kick,2478.324999974575,tangram,isolated,tangram-48.jpg,NA,survey-text,15,69438
ObjectId(5ffe11aae76abe1e679493c9),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1826.070000010077,tangram,isolated,R1.jpg,NA,survey-text,16,71775
ObjectId(5ffe11b6e76abe1e679493ca),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,strawberry,11417.95999999158,catch,NA,catch_trial.jpg,NA,survey-text,17,83702
ObjectId(5ffe11b9e76abe1e679493cb),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,exposing,2930.675000010524,tangram,isolated,tangram-103.jpg,NA,survey-text,18,87143
ObjectId(5ffe11c0e76abe1e679493cc),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,point,5881.050000025425,tangram,isolated,tangram-114.jpg,NA,survey-text,19,93534
ObjectId(5ffe11c2e76abe1e679493cd),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,2347.28000004543,tangram,isolated,tangram-81.jpg,NA,survey-text,20,96393
ObjectId(5ffe11c7e76abe1e679493ce),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,lying,4171.899999957532,tangram,isolated,tangram-183.jpg,NA,survey-text,21,101079
ObjectId(5ffe11cde76abe1e679493cf),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,reading,5619.379999989178,tangram,isolated,J1.jpg,NA,survey-text,22,107207
ObjectId(5ffe11d0e76abe1e679493d0),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,2281.620000023395,tangram,isolated,tangram-146.jpg,NA,survey-text,23,109999
ObjectId(5ffe11d2e76abe1e679493d1),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1500.354999967385,tangram,isolated,tangram-90.jpg,NA,survey-text,24,112009
ObjectId(5ffe11dce76abe1e679493d2),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,stand,9990.600000019185,tangram,isolated,tangram-53.jpg,NA,survey-text,25,122511
ObjectId(5ffe11dfe76abe1e679493d3),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,2154.4299999950454,tangram,isolated,tangram-171.jpg,NA,survey-text,26,125175
ObjectId(5ffe11e3e76abe1e679493d4),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,pray,3679.615000030026,tangram,isolated,C1.jpg,NA,survey-text,27,129367
ObjectId(5ffe11e6e76abe1e679493d5),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,dance,2385.4149999679066,tangram,isolated,tangram-168.jpg,NA,survey-text,28,132262
ObjectId(5ffe11eae76abe1e679493d6),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,point,3604.125000012573,tangram,isolated,tangram-96.jpg,NA,survey-text,29,136376
ObjectId(5ffe11ede76abe1e679493d7),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,eat,2375.6050000083633,tangram,isolated,tangram-179.jpg,NA,survey-text,30,139263
ObjectId(5ffe11f1e76abe1e679493d8),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,give,3337.1050000423566,tangram,isolated,I1.jpg,NA,survey-text,31,143111
ObjectId(5ffe11f5e76abe1e679493d9),full_sample,56,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,jump,3466.965000028722,tangram,isolated,tangram-106.jpg,NA,survey-text,32,147095
ObjectId(5ffe124ce76abe1e679493dc),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,dance,8701.75999996718,tangram,isolated,tangram-32.jpg,NA,survey-text,2,197949
ObjectId(5ffe1251e76abe1e679493dd),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,run,4449.445000034757,tangram,isolated,tangram-55.jpg,NA,survey-text,3,202928
ObjectId(5ffe125ae76abe1e679493de),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,down,8346.98999999091,tangram,isolated,tangram-143.jpg,NA,survey-text,4,211787
ObjectId(5ffe1262e76abe1e679493df),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,walk,7816.055000061169,tangram,isolated,tangram-126.jpg,NA,survey-text,5,220177
ObjectId(5ffe126de76abe1e679493e0),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,study,10766.644999966957,tangram,isolated,J1.jpg,NA,survey-text,6,231455
ObjectId(5ffe1271e76abe1e679493e1),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,run,3705.3349999478087,tangram,isolated,N1.jpg,NA,survey-text,7,235673
ObjectId(5ffe1276e76abe1e679493e2),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,sit,4059.070000075735,tangram,isolated,tangram-87.jpg,NA,survey-text,8,240253
ObjectId(5ffe127be76abe1e679493e3),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,stand,4620.140000013635,tangram,isolated,H1.jpg,NA,survey-text,9,245486
ObjectId(5ffe1282e76abe1e679493e4),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,stop,6443.315000040457,tangram,isolated,tangram-142.jpg,NA,survey-text,10,252550
ObjectId(5ffe128de76abe1e679493e7),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,throw,10034.410000080243,tangram,isolated,A2.jpg,NA,survey-text,11,263098
ObjectId(5ffe1291e76abe1e679493e8),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,dog,5216.619999999239,tangram,isolated,tangram-179.jpg,NA,survey-text,2,18829
ObjectId(5ffe1291e76abe1e679493e9),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,stand,3791.6399999521673,tangram,isolated,Y1.jpg,NA,survey-text,12,267406
ObjectId(5ffe1294e76abe1e679493ea),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,man,3048.6049999963143,tangram,isolated,tangram-6.jpg,NA,survey-text,3,22386
ObjectId(5ffe1298e76abe1e679493eb),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,cat,2854.1800000020885,tangram,isolated,C1.jpg,NA,survey-text,4,25755
ObjectId(5ffe1298e76abe1e679493ec),full_sample,44,3BQU611VFQ9CGKBI250WMR887AS99S,sleep,6546.730000060052,tangram,isolated,tangram-183.jpg,NA,survey-text,13,274476
ObjectId(5ffe129ae76abe1e679493ed),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,woman,1488.2399999987683,tangram,isolated,tangram-126.jpg,NA,survey-text,5,27760
ObjectId(5ffe129de76abe1e679493ee),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,claw,2864.85000000539,tangram,isolated,tangram-8.jpg,NA,survey-text,6,31143
ObjectId(5ffe12a1e76abe1e679493ef),full_sample,121,3X65QVEQI1C9FKJU3MDDTQ0BDPCLCI,clamp,3455.6999999986147,tangram,isolated,tangram-155.jpg,NA,survey-text,7,35111
